category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Car,"[0, 1, 0, 0, 0, 1]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,04833bdaa8c68594.jpg,OpenImages,"[[0, 105, 111, 350], [19, 66, 579, 510], [581, 90, 442, 405]]",Others,UK,1024,577,annotator440,04833bdaa8c68594_Car_2-3-4
Clothing,"[0, 0, 0, 0, 0, 1]",5,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",45,Male,3,Prolific,6,7,5,5,7,0f0c237588553730.jpg,OpenImages,"[[167, 235, 451, 608]]",Clothing,UK,682,1024,annotator440,0f0c237588553730_Clothing_1
Human body,"[0, 0, 1, 0, 0, 0]",1,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",45,Male,3,Prolific,6,7,5,5,7,0f0c237588553730.jpg,OpenImages,"[[153, 98, 458, 749]]",Person,UK,682,1024,annotator440,0f0c237588553730_Human body_2
Human face,"[0, 0, 0, 0, 0, 1]",3,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0]",45,Male,3,Prolific,6,7,5,5,7,177bf73e23ce2913.jpg,OpenImages,"[[0, 0, 768, 752]]",Person,UK,1024,752,annotator440,177bf73e23ce2913_Human face_0
Human face,"[1, 0, 0, 0, 0, 1]",4,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,04833bdaa8c68594.jpg,OpenImages,"[[29, 142, 994, 63]]",Person,UK,1024,577,annotator440,04833bdaa8c68594_Human face_0
Human hair,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,04833bdaa8c68594.jpg,OpenImages,"[[26, 117, 997, 70]]",Person,UK,1024,577,annotator440,04833bdaa8c68594_Human hair_1
Human hair,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,0f0c237588553730.jpg,OpenImages,"[[261, 95, 306, 169]]",Person,UK,682,1024,annotator440,0f0c237588553730_Human hair_0
Human head,"[1, 0, 0, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,04833bdaa8c68594.jpg,OpenImages,"[[23, 153, 41, 51], [165, 135, 54, 74], [521, 160, 20, 27], [546, 159, 19, 22], [574, 160, 19, 22], [591, 137, 16, 22], [689, 155, 45, 54], [734, 155, 23, 34], [764, 176, 33, 27], [832, 165, 27, 33], [956, 151, 38, 30], [1004, 135, 19, 38]]",Person,UK,1024,577,annotator440,04833bdaa8c68594_Human head_5-6-7-8-9-10-11-12-13-14-15-16
Table,"[0, 0, 1, 0, 0, 0]",1,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",45,Male,3,Prolific,6,7,5,5,7,0f0c237588553730.jpg,OpenImages,"[[0, 101, 682, 360]]",Table,UK,682,1024,annotator440,0f0c237588553730_Table_3
Vehicle,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,04833bdaa8c68594.jpg,OpenImages,"[[0, 67, 1024, 509]]",Others,UK,1024,577,annotator440,04833bdaa8c68594_Vehicle_17
Woman,"[0, 0, 1, 0, 0, 0]",1,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,0f0c237588553730.jpg,OpenImages,"[[155, 89, 458, 759]]",Person,UK,682,1024,annotator440,0f0c237588553730_Woman_4
identity,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,3,Prolific,6,7,5,5,7,12a8cf399d440a92.jpg,OpenImages,"[[143, 45, 640, 488]]",Others,UK,800,533,annotator440,12a8cf399d440a92_identity_0
