category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Glasses,"[1, 0, 0, 1, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,1076753c4c6ddb22.jpg,OpenImages,"[[263, 202, 112, 35], [743, 192, 117, 33]]",Accessory,Japan,1024,772,annotator35,1076753c4c6ddb22_Glasses_2-3
Human face,"[1, 0, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,1b0366e125f4e3db.jpg,OpenImages,"[[366, 74, 134, 268]]",Person,Japan,1024,591,annotator35,1b0366e125f4e3db_Human face_0
Human face,"[1, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,1076753c4c6ddb22.jpg,OpenImages,"[[251, 200, 113, 109], [747, 174, 125, 131]]",Person,Japan,1024,772,annotator35,1076753c4c6ddb22_Human face_0-1
Human hair,"[1, 0, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,1b0366e125f4e3db.jpg,OpenImages,"[[80, 0, 366, 500]]",Person,Japan,1024,591,annotator35,1b0366e125f4e3db_Human hair_1
Human head,"[1, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,1076753c4c6ddb22.jpg,OpenImages,"[[227, 199, 139, 107], [741, 174, 144, 133]]",Person,Japan,1024,772,annotator35,1076753c4c6ddb22_Human head_8-9
Human head,"[1, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,66368d8f0c538ba7.jpg,OpenImages,"[[175, 420, 46, 52], [388, 325, 100, 135], [666, 263, 47, 49]]",Person,Japan,1024,819,annotator35,66368d8f0c538ba7_Human head_0-1-2
Human nose,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,1076753c4c6ddb22.jpg,OpenImages,"[[314, 208, 30, 38], [776, 203, 36, 35]]",Person,Japan,1024,772,annotator35,1076753c4c6ddb22_Human nose_6-7
Man,"[1, 0, 1, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,1076753c4c6ddb22.jpg,OpenImages,"[[613, 117, 404, 650]]",Person,Japan,1024,772,annotator35,1076753c4c6ddb22_Man_10
Object 0,"[1, 1, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,176359.jpg,LVIS,"[[377, 37, 72, 48]]",Others,Japan,640,319,annotator35,176359_Object 0_0
Object 0,"[1, 1, 1, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Male,0,CrowdWorks,6,6,6,7,6,115870.jpg,LVIS,"[[32, 55, 590, 316]]",Others,Japan,640,426,annotator35,115870_Object 0_0
