category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Baked goods,"[0, 1, 0, 1, 0, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,0543ad6f9b0f0927.jpg,OpenImages,"[[69, 418, 557, 468]]",Others,Japan,685,1024,annotator283,0543ad6f9b0f0927_Baked goods_1
Clothing,"[1, 1, 1, 1, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,1968c9cbabd1ebbd.jpg,OpenImages,"[[268, 132, 753, 601]]",Clothing,Japan,1024,768,annotator283,1968c9cbabd1ebbd_Clothing_6
Dessert,"[0, 1, 0, 1, 0, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,0543ad6f9b0f0927.jpg,OpenImages,"[[63, 418, 567, 473]]",Others,Japan,685,1024,annotator283,0543ad6f9b0f0927_Dessert_2
Dog,"[1, 1, 0, 1, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,012360962fa706f8.jpg,OpenImages,"[[161, 114, 698, 690]]",Pet,Japan,1024,853,annotator283,012360962fa706f8_Dog_0
Human arm,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,1968c9cbabd1ebbd.jpg,OpenImages,"[[326, 120, 284, 145], [353, 465, 422, 280]]",Person,Japan,1024,768,annotator283,1968c9cbabd1ebbd_Human arm_4-5
Human body,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,1968c9cbabd1ebbd.jpg,OpenImages,"[[81, 115, 940, 631]]",Person,Japan,1024,768,annotator283,1968c9cbabd1ebbd_Human body_1
Object 0,"[1, 1, 1, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,133113.jpg,LVIS,"[[50, 320, 94, 55]]",Others,Japan,480,640,annotator283,133113_Object 0_7
Pancake,"[0, 1, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,0543ad6f9b0f0927.jpg,OpenImages,"[[68, 420, 559, 464]]",Others,Japan,685,1024,annotator283,0543ad6f9b0f0927_Pancake_0
Person,"[1, 1, 1, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,1968c9cbabd1ebbd.jpg,OpenImages,"[[80, 120, 944, 625]]",Others,Japan,1024,768,annotator283,1968c9cbabd1ebbd_Person_0
Tableware,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,0543ad6f9b0f0927.jpg,OpenImages,"[[0, 49, 130, 325], [207, 169, 293, 157], [405, 352, 217, 164], [521, 226, 161, 137], [644, 228, 36, 60]]",Others,Japan,685,1024,annotator283,0543ad6f9b0f0927_Tableware_3-4-5-6-7
anklet,"[0, 0, 0, 1, 0, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,101401.jpg,LVIS,"[[221, 363, 30, 17]]",Others,Japan,510,640,annotator283,101401_anklet_0
cat,"[0, 1, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",20,Female,4,CrowdWorks,7,7,5,5,9,109591.jpg,LVIS,"[[201, 2, 94, 165], [0, 9, 103, 162], [188, 231, 138, 109], [0, 176, 118, 157], [3, 360, 64, 98], [148, 355, 80, 89], [294, 366, 21, 45]]",Pet,Japan,329,497,annotator283,109591_cat_0-1-2-3-4-5-6
