category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Human body,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,5feb53a3d3a241a8.jpg,OpenImages,"[[0, 1, 1024, 681]]",Person,UK,1024,683,annotator389,5feb53a3d3a241a8_Human body_24
Human face,"[1, 0, 1, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,5feb53a3d3a241a8.jpg,OpenImages,"[[87, 92, 77, 110], [185, 39, 55, 72], [199, 163, 61, 90], [392, 134, 63, 74], [441, 37, 51, 57], [466, 83, 55, 69], [498, 211, 83, 92], [575, 166, 25, 63], [638, 64, 49, 80], [788, 87, 57, 72], [909, 58, 57, 77]]",Person,UK,1024,683,annotator389,5feb53a3d3a241a8_Human face_0-1-2-3-4-5-6-7-8-9-10
Human hair,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,5feb53a3d3a241a8.jpg,OpenImages,"[[51, 72, 104, 96], [167, 126, 95, 74], [181, 24, 52, 52], [376, 108, 89, 80], [397, 132, 190, 119], [410, 0, 83, 67], [448, 64, 77, 58], [539, 142, 52, 40], [625, 48, 69, 92], [702, 143, 92, 101], [773, 67, 83, 84], [906, 40, 66, 27], [960, 37, 39, 24]]",Person,UK,1024,683,annotator389,5feb53a3d3a241a8_Human hair_11-12-13-14-15-16-17-18-19-20-21-22-23
Man,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,5feb53a3d3a241a8.jpg,OpenImages,"[[0, 7, 1024, 675]]",Person,UK,1024,683,annotator389,5feb53a3d3a241a8_Man_26
Person,"[0, 1, 1, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,15e2134bf1363429.jpg,OpenImages,"[[436, 232, 137, 450]]",Others,UK,1024,683,annotator389,15e2134bf1363429_Person_0
Woman,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,5feb53a3d3a241a8.jpg,OpenImages,"[[169, 69, 688, 613]]",Person,UK,1024,683,annotator389,5feb53a3d3a241a8_Woman_25
cellular_telephone,"[1, 0, 0, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,108688.jpg,LVIS,"[[163, 55, 69, 65]]",Others,UK,640,487,annotator389,108688_cellular_telephone_2
identity,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,12e3b493707841ab.jpg,OpenImages,"[[7, 9, 1157, 606]]",Others,UK,1170,625,annotator389,12e3b493707841ab_identity_0
monitor_(computer_equipment) computer_monitor,"[1, 1, 1, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,108688.jpg,LVIS,"[[419, 202, 176, 162], [425, 103, 112, 73]]",Screen,UK,640,487,annotator389,108688_monitor_(computer_equipment) computer_monitor_0-1
ring,"[1, 0, 1, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,Prolific,10,6,10,10,10,101088.jpg,LVIS,"[[223, 321, 1, 2]]",Accessory,UK,640,480,annotator389,101088_ring_5
