category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Clothing,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,01125dd72c09cc5a.jpg,OpenImages,"[[44, 315, 635, 631]]",Clothing,Japan,768,1024,annotator119,01125dd72c09cc5a_Clothing_17
Girl,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,01125dd72c09cc5a.jpg,OpenImages,"[[44, 281, 162, 546], [102, 467, 247, 492], [270, 322, 198, 494], [347, 386, 87, 224], [394, 582, 290, 369], [507, 366, 147, 422]]",Person,Japan,768,1024,annotator119,01125dd72c09cc5a_Girl_9-10-11-12-13-14
Human body,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,01125dd72c09cc5a.jpg,OpenImages,"[[42, 236, 637, 721]]",Person,Japan,768,1024,annotator119,01125dd72c09cc5a_Human body_18
Human face,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,01125dd72c09cc5a.jpg,OpenImages,"[[96, 311, 61, 74], [179, 501, 66, 85], [185, 273, 53, 66], [238, 262, 51, 55], [309, 345, 51, 83], [371, 396, 29, 46], [437, 384, 57, 61], [473, 608, 63, 87], [537, 394, 49, 66]]",Person,Japan,768,1024,annotator119,01125dd72c09cc5a_Human face_0-1-2-3-4-5-6-7-8
Human face,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,1bd0c9a68b41d02c.jpg,OpenImages,"[[388, 141, 143, 149]]",Person,Japan,1024,680,annotator119,1bd0c9a68b41d02c_Human face_0
Human hair,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,01125dd72c09cc5a.jpg,OpenImages,"[[68, 236, 518, 548]]",Person,Japan,768,1024,annotator119,01125dd72c09cc5a_Human hair_16
Human head,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,01125dd72c09cc5a.jpg,OpenImages,"[[70, 302, 104, 83], [162, 469, 91, 117], [172, 245, 70, 96], [226, 232, 64, 81], [296, 324, 74, 93], [352, 381, 49, 59], [418, 341, 78, 98], [460, 580, 91, 110], [512, 377, 74, 78]]",Person,Japan,768,1024,annotator119,01125dd72c09cc5a_Human head_19-20-21-22-23-24-25-26-27
Man,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,1bd0c9a68b41d02c.jpg,OpenImages,"[[0, 36, 615, 490]]",Person,Japan,1024,680,annotator119,1bd0c9a68b41d02c_Man_4
Object 0,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,156643.jpg,LVIS,"[[324, 116, 314, 127]]",Others,Japan,640,480,annotator119,156643_Object 0_0
Object 0,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,175237.jpg,LVIS,"[[187, 410, 102, 115]]",Others,Japan,425,640,annotator119,175237_Object 0_6
Object 1,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,175237.jpg,LVIS,"[[168, 403, 151, 128]]",Others,Japan,425,640,annotator119,175237_Object 1_7
Person,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,01125dd72c09cc5a.jpg,OpenImages,"[[44, 236, 637, 723]]",Others,Japan,768,1024,annotator119,01125dd72c09cc5a_Person_15
cellular_telephone,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,11494.jpg,LVIS,"[[516, 410, 41, 69]]",Others,Japan,640,480,annotator119,11494_cellular_telephone_2
tassel,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,3,CrowdWorks,4,5,7,8,9,175237.jpg,LVIS,"[[123, 172, 39, 145], [88, 179, 30, 91], [77, 252, 6, 41], [376, 272, 4, 10], [84, 249, 2, 5], [26, 242, 2, 8]]",Others,Japan,425,640,annotator119,175237_tassel_0-1-2-3-4-5
