category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Car,"[0, 1, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,0c756c9366a8cb10.jpg,OpenImages,"[[27, 347, 89, 32], [185, 331, 152, 116], [240, 315, 708, 452]]",Others,Japan,1024,768,annotator106,0c756c9366a8cb10_Car_0-1-2
Dog,"[0, 0, 0, 0, 0, 1]",2,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,03cb0e5ef257ad9e.jpg,OpenImages,"[[0, 406, 646, 617], [109, 1, 824, 872]]",Pet,Japan,1024,1024,annotator106,03cb0e5ef257ad9e_Dog_0-1
Human body,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,484dd70be82c3092.jpg,OpenImages,"[[305, 116, 469, 563]]",Person,Japan,1024,683,annotator106,484dd70be82c3092_Human body_1
Man,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,484dd70be82c3092.jpg,OpenImages,"[[300, 111, 475, 568]]",Person,Japan,1024,683,annotator106,484dd70be82c3092_Man_4
Object 1,"[1, 1, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,106123.jpg,LVIS,"[[372, 124, 165, 327]]",Others,Japan,640,423,annotator106,106123_Object 1_1
Person,"[1, 1, 1, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,06845739ca91dd3e.jpg,OpenImages,"[[126, 154, 457, 462], [418, 161, 144, 219], [569, 255, 93, 101], [626, 273, 87, 86], [702, 265, 58, 89], [836, 210, 187, 185], [845, 259, 60, 87], [886, 231, 75, 125]]",Others,Japan,1024,683,annotator106,06845739ca91dd3e_Person_0-1-2-3-4-5-6-7
Vehicle,"[1, 0, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,0c756c9366a8cb10.jpg,OpenImages,"[[0, 307, 944, 460]]",Others,Japan,1024,768,annotator106,0c756c9366a8cb10_Vehicle_3
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,0c756c9366a8cb10.jpg,OpenImages,"[[225, 382, 28, 11], [635, 580, 121, 57]]",Vehicle Plate,Japan,1024,768,annotator106,0c756c9366a8cb10_Vehicle registration plate_4-5
fire_engine,"[1, 0, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,115639.jpg,LVIS,"[[375, 181, 137, 83], [91, 101, 239, 250]]",Others,Japan,640,427,annotator106,115639_fire_engine_0-1
license_plate,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,115639.jpg,LVIS,"[[253, 320, 40, 12]]",Vehicle Plate,Japan,640,427,annotator106,115639_license_plate_2
license_plate,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,171685.jpg,LVIS,"[[547, 312, 42, 58], [234, 292, 68, 46]]",Vehicle Plate,Japan,640,480,annotator106,171685_license_plate_7-8
motorcycle,"[1, 0, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,171685.jpg,LVIS,"[[545, 166, 94, 313], [281, 0, 29, 59], [203, 42, 235, 408], [0, 0, 204, 391], [0, 64, 28, 81], [506, 1, 45, 33], [375, 0, 45, 61]]",Others,Japan,640,480,annotator106,171685_motorcycle_0-1-2-3-4-5-6
windshield_wiper,"[1, 1, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,115639.jpg,LVIS,"[[243, 230, 57, 15], [198, 231, 61, 17]]",Others,Japan,640,427,annotator106,115639_windshield_wiper_3-4
