category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Bookcase,"[0, 1, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,22e77e58651810bf.jpg,OpenImages,"[[0, 13, 206, 479], [358, 0, 663, 675]]",Others,UK,1024,682,annotator438,22e77e58651810bf_Bookcase_0-1
Boy,"[1, 0, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,02eb8d9a3e34b370.jpg,OpenImages,"[[0, 0, 412, 602], [0, 17, 644, 1006]]",Person,UK,644,1024,annotator438,02eb8d9a3e34b370_Boy_17-18
Building,"[1, 1, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,22e77e58651810bf.jpg,OpenImages,"[[0, 0, 1024, 682]]",Others,UK,1024,682,annotator438,22e77e58651810bf_Building_2
Clothing,"[1, 0, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,18f5b21c06c6f3d1.jpg,OpenImages,"[[138, 291, 469, 283]]",Clothing,UK,819,1024,annotator438,18f5b21c06c6f3d1_Clothing_3
Clothing,"[1, 0, 1, 1, 0, 0]",5,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,2efa4b318342fd54.jpg,OpenImages,"[[260, 281, 190, 139], [552, 289, 243, 142], [948, 256, 73, 139]]",Clothing,UK,1024,768,annotator438,2efa4b318342fd54_Clothing_3-4-5
Clothing,"[1, 0, 1, 1, 0, 0]",5,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,36a26f43ca6afd6e.jpg,OpenImages,"[[259, 273, 423, 750]]",Clothing,UK,683,1024,annotator438,36a26f43ca6afd6e_Clothing_4
Furniture,"[0, 1, 1, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,003775320f1d6937.jpg,OpenImages,"[[0, 98, 683, 925]]",Others,UK,683,1024,annotator438,003775320f1d6937_Furniture_0
Girl,"[1, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,22e77e58651810bf.jpg,OpenImages,"[[205, 184, 245, 478]]",Person,UK,1024,682,annotator438,22e77e58651810bf_Girl_3
Girl,"[1, 1, 0, 0, 0, 1]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,18f5b21c06c6f3d1.jpg,OpenImages,"[[27, 172, 580, 423]]",Person,UK,819,1024,annotator438,18f5b21c06c6f3d1_Girl_2
Girl,"[1, 1, 1, 1, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,2,Prolific,6,6,9,6,5,036738459e165ca3.jpg,OpenImages,"[[226, 0, 475, 683]]",Person,UK,1024,683,annotator438,036738459e165ca3_Girl_1
