category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Clothing,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,01c9c7321fe8e116.jpg,OpenImages,"[[0, 0, 397, 192], [0, 318, 536, 512], [0, 330, 106, 140], [11, 260, 230, 136], [278, 313, 656, 517], [390, 0, 335, 323], [451, 225, 422, 192], [810, 213, 212, 377], [815, 592, 207, 238]]",Clothing,UK,1024,835,annotator340,01c9c7321fe8e116_Clothing_15-16-17-18-19-20-21-22-23
Clothing,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,02c704b941566bc9.jpg,OpenImages,"[[0, 164, 252, 480], [188, 288, 87, 211], [326, 247, 69, 93], [336, 373, 105, 267], [413, 214, 212, 468], [743, 361, 98, 229], [836, 379, 141, 249]]",Clothing,UK,1024,683,annotator340,02c704b941566bc9_Clothing_12-13-14-15-16-17-18
Girl,"[0, 1, 1, 1, 1, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,02c704b941566bc9.jpg,OpenImages,"[[317, 63, 706, 619]]",Person,UK,1024,683,annotator340,02c704b941566bc9_Girl_0
Human arm,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,01c9c7321fe8e116.jpg,OpenImages,"[[0, 0, 1024, 835]]",Person,UK,1024,835,annotator340,01c9c7321fe8e116_Human arm_39
Human body,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,01c9c7321fe8e116.jpg,OpenImages,"[[0, 0, 1024, 835]]",Person,UK,1024,835,annotator340,01c9c7321fe8e116_Human body_24
Human body,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,02c704b941566bc9.jpg,OpenImages,"[[0, 51, 259, 628], [188, 208, 107, 471], [317, 190, 148, 489], [326, 135, 157, 494], [348, 57, 330, 622], [734, 275, 132, 404], [824, 297, 163, 382]]",Person,UK,1024,683,annotator340,02c704b941566bc9_Human body_19-20-21-22-23-24-25
Human body,"[1, 1, 1, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,82e02465a9c48fd0.jpg,OpenImages,"[[24, 146, 925, 536]]",Person,UK,1024,683,annotator340,82e02465a9c48fd0_Human body_22
Human body,"[1, 1, 1, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,886236e08b9b968c.jpg,OpenImages,"[[351, 86, 615, 595]]",Person,UK,1024,682,annotator340,886236e08b9b968c_Human body_1
Human face,"[1, 0, 0, 1, 1, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,01c9c7321fe8e116.jpg,OpenImages,"[[23, 13, 1000, 384]]",Person,UK,1024,835,annotator340,01c9c7321fe8e116_Human face_0
Human hair,"[0, 0, 0, 0, 1, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,3,Prolific,6,6,7,5,10,01c9c7321fe8e116.jpg,OpenImages,"[[0, 70, 175, 213], [0, 73, 172, 140], [223, 123, 230, 192], [624, 126, 187, 130], [709, 28, 170, 145], [713, 23, 167, 108], [828, 0, 120, 28], [913, 0, 110, 108], [917, 0, 106, 150]]",Person,UK,1024,835,annotator340,01c9c7321fe8e116_Human hair_1-2-3-4-5-6-7-8-9
