category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Bed,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,288150fcf6fcac88.jpg,OpenImages,"[[406, 240, 617, 528]]",Home interior,Japan,1024,768,annotator167,288150fcf6fcac88_Bed_3
Building,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 1, 1, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,273121f76dc580cb.jpg,OpenImages,"[[0, 0, 1024, 768]]",Others,Japan,1024,768,annotator167,273121f76dc580cb_Building_0
Clothing,"[0, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[494, 126, 235, 305]]",Clothing,Japan,1024,768,annotator167,022c1f420446d118_Clothing_3
Clothing,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,062973d55a1303d6.jpg,OpenImages,"[[92, 0, 481, 536]]",Clothing,Japan,1024,768,annotator167,062973d55a1303d6_Clothing_0
Footwear,"[0, 0, 0, 1, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[441, 564, 116, 54], [542, 590, 115, 67]]",Others,Japan,1024,768,annotator167,022c1f420446d118_Footwear_9-10
Girl,"[1, 0, 0, 1, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[313, 32, 411, 652]]",Person,Japan,1024,768,annotator167,022c1f420446d118_Girl_2
House,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,288150fcf6fcac88.jpg,OpenImages,"[[0, 0, 1022, 766]]",Others,Japan,1024,768,annotator167,288150fcf6fcac88_House_2
Human arm,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[307, 166, 227, 222]]",Person,Japan,1024,768,annotator167,022c1f420446d118_Human arm_17
Human leg,"[0, 0, 0, 1, 0, 0]",3,"[0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[441, 336, 124, 276], [491, 336, 163, 327]]",Person,Japan,1024,768,annotator167,022c1f420446d118_Human leg_0-1
Mammal,"[1, 0, 0, 1, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[308, 36, 419, 638]]",Others,Japan,1024,768,annotator167,022c1f420446d118_Mammal_8
Man,"[1, 0, 0, 1, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[312, 30, 416, 635]]",Person,Japan,1024,768,annotator167,022c1f420446d118_Man_19
Roller skates,"[0, 0, 0, 1, 0, 0]",2,"[0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,0,CrowdWorks,5,7,6,8,5,022c1f420446d118.jpg,OpenImages,"[[433, 561, 124, 104], [534, 590, 131, 111]]",Others,Japan,1024,768,annotator167,022c1f420446d118_Roller skates_5-6
