category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Car,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,0f4bfc46402a9f52.jpg,OpenImages,"[[0, 3, 1020, 894]]",Others,Japan,1024,1024,annotator295,0f4bfc46402a9f52_Car_1
Object 0,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,117993.jpg,LVIS,"[[179, 85, 249, 77]]",Others,Japan,500,333,annotator295,117993_Object 0_32
Skyscraper,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,208b5dac144c51b6.jpg,OpenImages,"[[191, 1, 561, 678], [749, 530, 273, 93]]",Scenery,Japan,1024,683,annotator295,208b5dac144c51b6_Skyscraper_0-1
Tower,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,208b5dac144c51b6.jpg,OpenImages,"[[190, 0, 570, 683]]",Others,Japan,1024,683,annotator295,208b5dac144c51b6_Tower_3
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,0f0596b1c511e071.jpg,OpenImages,"[[265, 109, 20, 5], [904, 432, 119, 83]]",Vehicle Plate,Japan,1024,901,annotator295,0f0596b1c511e071_Vehicle registration plate_0-1
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,0f4bfc46402a9f52.jpg,OpenImages,"[[443, 314, 378, 186]]",Vehicle Plate,Japan,1024,1024,annotator295,0f4bfc46402a9f52_Vehicle registration plate_0
banner,"[0, 0, 0, 0, 1, 0]",6,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,117993.jpg,LVIS,"[[171, 189, 107, 73]]",Place Identifier,Japan,500,333,annotator295,117993_banner_22
flag,"[0, 0, 0, 0, 1, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,117993.jpg,LVIS,"[[84, 174, 21, 30], [343, 214, 13, 23], [169, 189, 109, 72], [387, 231, 45, 74], [129, 234, 40, 74], [150, 210, 1, 9], [143, 208, 1, 7], [230, 260, 13, 21], [166, 234, 20, 87], [166, 209, 2, 10]]",Others,Japan,500,333,annotator295,117993_flag_9-10-11-12-13-14-15-16-17-18
monitor_(computer_equipment) computer_monitor,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,132573.jpg,LVIS,"[[87, 0, 195, 148]]",Screen,Japan,375,500,annotator295,132573_monitor_(computer_equipment) computer_monitor_0
signboard,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",54,Male,1,CrowdWorks,4,6,4,8,6,100503.jpg,LVIS,"[[17, 54, 117, 111], [15, 6, 601, 51], [34, 225, 570, 143], [466, 52, 148, 118], [135, 50, 332, 24]]",Place Identifier,Japan,640,478,annotator295,100503_signboard_0-1-2-3-4
