category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,42cdf62be2cd206c.jpg,OpenImages,"[[636, 1, 387, 362]]",Others,UK,1024,685,annotator514,42cdf62be2cd206c_Building_0
Car,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,5444099c2d172faa.jpg,OpenImages,"[[0, 295, 72, 151], [63, 162, 872, 377]]",Others,UK,1024,576,annotator514,5444099c2d172faa_Car_0-1
Furniture,"[0, 0, 1, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,036c89a81d6bd616.jpg,OpenImages,"[[103, 364, 63, 73], [506, 665, 173, 310], [555, 554, 90, 110]]",Others,UK,681,1024,annotator514,036c89a81d6bd616_Furniture_0-1-2
Human body,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,036c89a81d6bd616.jpg,OpenImages,"[[131, 336, 191, 285], [286, 361, 323, 393]]",Person,UK,681,1024,annotator514,036c89a81d6bd616_Human body_10-11
Human body,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,0a3873442ad329c2.jpg,OpenImages,"[[205, 126, 391, 528]]",Person,UK,1024,683,annotator514,0a3873442ad329c2_Human body_0
Man,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,263784cf4057af29.jpg,OpenImages,"[[260, 171, 408, 850], [707, 129, 316, 890]]",Person,UK,1024,1024,annotator514,263784cf4057af29_Man_2-3
Man,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,0a3873442ad329c2.jpg,OpenImages,"[[208, 129, 395, 528]]",Person,UK,1024,683,annotator514,0a3873442ad329c2_Man_2
Table,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,036c89a81d6bd616.jpg,OpenImages,"[[0, 564, 681, 459]]",Table,UK,681,1024,annotator514,036c89a81d6bd616_Table_12
license_plate,"[0, 1, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,147223.jpg,LVIS,"[[119, 171, 22, 8], [213, 257, 48, 17]]",Vehicle Plate,UK,640,360,annotator514,147223_license_plate_0-1
minivan,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,Male,1,Prolific,2,4,3,10,7,147223.jpg,LVIS,"[[0, 151, 146, 139], [36, 140, 119, 70], [595, 98, 44, 20]]",Others,UK,640,360,annotator514,147223_minivan_2-3-4
