category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Beer,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[527, 473, 220, 345]]",Others,Japan,1024,819,annotator37,1aa3acb3e0b57865_Beer_3
Clothing,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,0fa1f463189c8e42.jpg,OpenImages,"[[0, 253, 26, 62], [0, 320, 306, 253], [0, 323, 137, 185], [29, 338, 18, 12], [271, 294, 500, 280], [695, 327, 59, 145]]",Clothing,Japan,1024,576,annotator37,0fa1f463189c8e42_Clothing_19-20-21-22-23-24
Clothing,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[19, 529, 1002, 287]]",Clothing,Japan,1024,819,annotator37,1aa3acb3e0b57865_Clothing_5
Human body,"[1, 0, 0, 0, 0, 0]",3,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,0fa1f463189c8e42.jpg,OpenImages,"[[0, 204, 185, 292], [0, 217, 309, 356], [0, 252, 27, 68], [0, 316, 45, 43], [8, 334, 45, 69], [62, 263, 41, 43], [91, 265, 27, 18], [270, 94, 505, 480], [684, 222, 81, 270]]",Person,Japan,1024,576,annotator37,0fa1f463189c8e42_Human body_25-26-27-28-29-30-31-32-33
Human eye,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[484, 364, 71, 41], [623, 354, 51, 39]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Human eye_7-8
Human face,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,0fa1f463189c8e42.jpg,OpenImages,"[[124, 224, 47, 58], [146, 265, 40, 62], [412, 106, 130, 191]]",Person,Japan,1024,576,annotator37,0fa1f463189c8e42_Human face_0-1-2
Human face,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[390, 185, 349, 463]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Human face_0
Human hair,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[378, 125, 363, 325]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Human hair_1
Human hand,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[658, 587, 277, 229]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Human hand_9
Human head,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[377, 132, 363, 531]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Human head_6
Human mouth,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[575, 524, 64, 14]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Human mouth_10
Human nose,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[555, 372, 77, 115]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Human nose_4
Man,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,1aa3acb3e0b57865.jpg,OpenImages,"[[18, 124, 1005, 694]]",Person,Japan,1024,819,annotator37,1aa3acb3e0b57865_Man_12
Man,"[1, 0, 1, 0, 0, 0]",5,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,0fa1f463189c8e42.jpg,OpenImages,"[[0, 202, 187, 302], [275, 88, 507, 485]]",Person,Japan,1024,576,annotator37,0fa1f463189c8e42_Man_17-18
Person,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,0fa1f463189c8e42.jpg,OpenImages,"[[0, 94, 778, 481]]",Others,Japan,1024,576,annotator37,0fa1f463189c8e42_Person_6
Skyscraper,"[0, 1, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,2d41bd43edceeebe.jpg,OpenImages,"[[15, 84, 1007, 584]]",Scenery,Japan,1024,683,annotator37,2d41bd43edceeebe_Skyscraper_0
book,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,367569.jpg,LVIS,"[[83, 339, 72, 43]]",Book,Japan,469,640,annotator37,367569_book_0
piano,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,367569.jpg,LVIS,"[[44, 364, 163, 131]]",Musical instrument,Japan,469,640,annotator37,367569_piano_7
ring,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,2,CrowdWorks,5,6,5,8,6,114169.jpg,LVIS,"[[175, 50, 30, 34]]",Accessory,Japan,640,480,annotator37,114169_ring_0
