category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
4,"[0, 0, 0, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[0, 487, 492, 280], [457, 580, 310, 187]]",Clothing,0,768,768,annotator66,231f3e437626f792_Clothing_8-9,231f3e437626f792_Clothing_8-9_annotator66
20,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[0, 117, 680, 906]]",Person,0,680,1024,annotator66,1fb9783df691b0ad_Man_12,1fb9783df691b0ad_Man_12_annotator66
21,"[0, 1, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,a16a08b532c78f9e.jpg,1,"[[132, 543, 72, 80], [198, 508, 44, 19], [307, 507, 35, 27], [424, 537, 35, 40], [555, 470, 17, 22], [579, 476, 14, 19]]",Others,0,1024,768,annotator66,a16a08b532c78f9e_Palm tree_0-1-2-3-4-5,a16a08b532c78f9e_Palm tree_0-1-2-3-4-5_annotator66
25,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[0, 95, 768, 672], [359, 113, 408, 654]]",Person,0,768,768,annotator66,231f3e437626f792_Woman_19-20,231f3e437626f792_Woman_19-20_annotator66
26,"[0, 1, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,15517.jpg,0,"[[488, 274, 51, 29], [432, 283, 84, 29], [0, 306, 129, 57], [373, 284, 85, 8], [327, 254, 52, 9], [230, 277, 87, 25], [338, 263, 58, 17], [144, 275, 87, 20], [116, 263, 56, 19], [375, 290, 113, 22], [360, 275, 86, 12], [273, 264, 63, 10], [197, 264, 67, 13], [293, 255, 29, 5], [271, 262, 55, 12], [177, 269, 74, 8], [266, 259, 55, 15], [263, 274, 75, 27], [165, 323, 182, 74], [203, 262, 60, 3]]",Others,0,640,480,annotator66,15517_bus_(vehicle)_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19,15517_bus_(vehicle)_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19_annotator66
18,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[98, 338, 98, 105], [467, 440, 91, 116]]",Person,0,768,768,annotator66,231f3e437626f792_Human nose_6-7,231f3e437626f792_Human nose_6-7_annotator66
9,"[0, 1, 1, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,a16a08b532c78f9e.jpg,1,"[[0, 350, 60, 46], [59, 67, 379, 483], [161, 526, 182, 86], [411, 473, 81, 57], [440, 339, 32, 40], [475, 187, 161, 292], [494, 420, 153, 89], [638, 340, 43, 44], [681, 27, 222, 563], [900, 339, 121, 54]]",Others,0,1024,768,annotator66,a16a08b532c78f9e_House_6-7-8-9-10-11-12-13-14-15,a16a08b532c78f9e_House_6-7-8-9-10-11-12-13-14-15_annotator66
17,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[247, 496, 63, 21]]",Person,0,680,1024,annotator66,1fb9783df691b0ad_Human mouth_10,1fb9783df691b0ad_Human mouth_10_annotator66
9,"[0, 1, 1, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,15e9f230f8f0609f.jpg,1,"[[0, 0, 766, 1022]]",Others,0,768,1024,annotator66,15e9f230f8f0609f_House_0,15e9f230f8f0609f_House_0_annotator66
19,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[0, 106, 766, 659], [356, 126, 410, 640]]",Others,0,768,768,annotator66,231f3e437626f792_Mammal_14-15,231f3e437626f792_Mammal_14-15_annotator66
15,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[55, 115, 553, 441]]",Person,0,680,1024,annotator66,1fb9783df691b0ad_Human hair_1,1fb9783df691b0ad_Human hair_1_annotator66
13,"[1, 0, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[200, 359, 54, 33], [298, 358, 70, 34]]",Person,0,680,1024,annotator66,1fb9783df691b0ad_Human eye_7-8,1fb9783df691b0ad_Human eye_7-8_annotator66
2,"[0, 1, 1, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,5dfb1f03dcffaa36.jpg,1,"[[0, 0, 1022, 766]]",Others,0,1024,768,annotator66,5dfb1f03dcffaa36_Building_3,5dfb1f03dcffaa36_Building_3_annotator66
30,"[0, 0, 0, 0, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,15517.jpg,0,"[[376, 442, 25, 24], [618, 295, 6, 9]]",Others,0,640,480,annotator66,15517_street_sign_21-22,15517_street_sign_21-22_annotator66
16,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[162, 112, 431, 489]]",Person,0,680,1024,annotator66,1fb9783df691b0ad_Human head_6,1fb9783df691b0ad_Human head_6_annotator66
28,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,130586.jpg,0,"[[18, 70, 175, 208]]",Others,0,427,640,annotator66,130586_kite_1,130586_kite_1_annotator66
14,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[180, 224, 259, 349]]",Person,0,680,1024,annotator66,1fb9783df691b0ad_Human face_0,1fb9783df691b0ad_Human face_0_annotator66
27,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,110435.jpg,0,"[[7, 123, 141, 224]]",Pet,0,500,375,annotator66,110435_dog_0,110435_dog_0_annotator66
8,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[162, 346, 280, 73]]",Accessory,0,680,1024,annotator66,1fb9783df691b0ad_Glasses_2,1fb9783df691b0ad_Glasses_2_annotator66
11,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[0, 77, 486, 690], [357, 113, 410, 654]]",Person,0,768,768,annotator66,231f3e437626f792_Human body_10-11,231f3e437626f792_Human body_10-11_annotator66
5,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,1fb9783df691b0ad.jpg,1,"[[232, 501, 253, 457], [235, 686, 107, 337]]",Others,0,680,1024,annotator66,1fb9783df691b0ad_Fashion accessory_3-4,1fb9783df691b0ad_Fashion accessory_3-4_annotator66
14,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[0, 192, 298, 367], [381, 243, 329, 418]]",Person,0,768,768,annotator66,231f3e437626f792_Human face_0-1,231f3e437626f792_Human face_0-1_annotator66
12,"[1, 0, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[693, 413, 44, 106]]",Person,0,768,768,annotator66,231f3e437626f792_Human ear_16,231f3e437626f792_Human ear_16_annotator66
24,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,0e360a4689ac06e8.jpg,1,"[[101, 78, 52, 48], [288, 55, 46, 43], [462, 36, 40, 39], [592, 21, 39, 37], [643, 398, 135, 234], [665, 21, 28, 25], [758, 7, 27, 30], [814, 3, 18, 25], [871, 0, 16, 22], [912, 0, 15, 16], [951, 1, 12, 10], [980, 243, 43, 129]]",Others,0,1024,681,annotator66,0e360a4689ac06e8_Wheel_2-3-4-5-6-7-8-9-10-11-12-13,0e360a4689ac06e8_Wheel_2-3-4-5-6-7-8-9-10-11-12-13_annotator66
7,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,0,0,0,5,9,8,9,8,231f3e437626f792.jpg,1,"[[349, 115, 418, 652]]",Person,0,768,768,annotator66,231f3e437626f792_Girl_5,231f3e437626f792_Girl_5_annotator66
