category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[1, 0, 0, 0, 0, 0]",5,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",25,0,4,0,6,6,6,7,6,007f71665b0812a7.jpg,1,"[[0, 76, 278, 502], [0, 587, 49, 163], [51, 606, 121, 161], [331, 0, 692, 764]]",Screen,0,1024,768,annotator435,007f71665b0812a7_Computer monitor_0-1-2-3,007f71665b0812a7_Computer monitor_0-1-2-3_annotator435
6,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0]",25,0,4,0,6,6,6,7,6,eb2b3968ad9cd1f2.jpg,1,"[[0, 188, 766, 833]]",Scenery,0,768,1024,annotator435,eb2b3968ad9cd1f2_Skyscraper_0,eb2b3968ad9cd1f2_Skyscraper_0_annotator435
8,"[0, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,0,4,0,6,6,6,7,6,142585.jpg,0,"[[99, 350, 12, 9], [346, 325, 10, 28], [135, 364, 16, 9], [217, 330, 12, 28]]",Others,0,375,500,annotator435,142585_brake_light_5-6-7-8,142585_brake_light_5-6-7-8_annotator435
9,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,0,4,0,6,6,6,7,6,142585.jpg,0,"[[82, 307, 105, 98], [0, 1, 89, 496], [344, 301, 30, 65], [182, 269, 176, 172], [146, 294, 46, 35]]",Others,0,375,500,annotator435,142585_car_(automobile)_0-1-2-3-4,142585_car_(automobile)_0-1-2-3-4_annotator435
13,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 0]",25,0,4,0,6,6,6,7,6,125572.jpg,0,"[[108, 349, 6, 1], [550, 348, 6, 2]]",Vehicle Plate,0,640,427,annotator435,125572_license_plate_0-1,125572_license_plate_0-1_annotator435
4,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,0,4,0,6,6,6,7,6,146190.jpg,0,"[[238, 191, 88, 87]]",Others,0,640,423,annotator435,146190_Object 1_1,146190_Object 1_1_annotator435
2,"[0, 1, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,0,4,0,6,6,6,7,6,015da7bf2a2f1c14.jpg,1,"[[91, 174, 864, 593]]",Pet,0,1024,768,annotator435,015da7bf2a2f1c14_Dog_0,015da7bf2a2f1c14_Dog_0_annotator435
14,"[0, 1, 0, 0, 0, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",25,0,4,0,6,6,6,7,6,252244.jpg,0,"[[275, 157, 22, 14], [290, 10, 6, 23], [251, 172, 17, 26], [312, 105, 113, 30], [363, 178, 8, 40], [145, 13, 13, 63], [411, 135, 14, 17], [391, 136, 20, 7], [344, 86, 43, 20], [145, 85, 46, 124], [270, 12, 9, 20]]",Place Identifier,0,426,640,annotator435,252244_signboard_0-1-2-3-4-5-6-7-8-9-10,252244_signboard_0-1-2-3-4-5-6-7-8-9-10_annotator435
10,"[1, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",25,0,4,0,6,6,6,7,6,252244.jpg,0,"[[182, 278, 6, 12]]",Cigarettes,0,426,640,annotator435,252244_cigarette_21,252244_cigarette_21_annotator435
7,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0]",25,0,4,0,6,6,6,7,6,007f71665b0812a7.jpg,1,"[[0, 0, 1024, 768]]",Screen,0,1024,768,annotator435,007f71665b0812a7_Television_4,007f71665b0812a7_Television_4_annotator435
