category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 1, 1, 1, 1, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",38,0,3,0,6,6,7,5,10,02c704b941566bc9.jpg,1,"[[317, 63, 706, 619]]",Person,0,1024,683,annotator340,02c704b941566bc9_Girl_0,02c704b941566bc9_Girl_0_annotator340
15,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,154000.jpg,0,"[[439, 348, 44, 19], [547, 272, 15, 8]]",Vehicle Plate,0,640,480,annotator340,154000_license_plate_0-1,154000_license_plate_0-1_annotator340
7,"[0, 0, 0, 1, 1, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,01c9c7321fe8e116.jpg,1,"[[3, 73, 162, 242], [250, 128, 188, 235], [613, 130, 195, 272], [721, 20, 148, 210], [923, 0, 100, 237]]",Person,0,1024,835,annotator340,01c9c7321fe8e116_Human head_25-26-27-28-29,01c9c7321fe8e116_Human head_25-26-27-28-29_annotator340
5,"[0, 0, 1, 1, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,82e02465a9c48fd0.jpg,1,"[[27, 146, 891, 240]]",Person,0,1024,683,annotator340,82e02465a9c48fd0_Human hair_0,82e02465a9c48fd0_Human hair_0_annotator340
14,"[1, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,82e02465a9c48fd0.jpg,1,"[[24, 146, 613, 383], [515, 249, 179, 380]]",Person,0,1024,683,annotator340,82e02465a9c48fd0_Woman_26-27,82e02465a9c48fd0_Woman_26-27_annotator340
14,"[0, 0, 1, 0, 1, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,01c9c7321fe8e116.jpg,1,"[[385, 0, 330, 310], [825, 0, 126, 252]]",Person,0,1024,835,annotator340,01c9c7321fe8e116_Woman_40-41,01c9c7321fe8e116_Woman_40-41_annotator340
14,"[1, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,886236e08b9b968c.jpg,1,"[[354, 108, 613, 571]]",Person,0,1024,682,annotator340,886236e08b9b968c_Woman_3,886236e08b9b968c_Woman_3_annotator340
5,"[0, 0, 1, 1, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,886236e08b9b968c.jpg,1,"[[420, 75, 395, 327]]",Person,0,1024,682,annotator340,886236e08b9b968c_Human hair_0,886236e08b9b968c_Human hair_0_annotator340
9,"[1, 1, 1, 1, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",38,0,3,0,6,6,7,5,10,02c704b941566bc9.jpg,1,"[[0, 52, 1024, 630]]",Others,0,1024,683,annotator340,02c704b941566bc9_Mammal_8,02c704b941566bc9_Mammal_8_annotator340
12,"[1, 1, 1, 1, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,82e02465a9c48fd0.jpg,1,"[[24, 146, 927, 536]]",Others,0,1024,683,annotator340,82e02465a9c48fd0_Person_11,82e02465a9c48fd0_Person_11_annotator340
3,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,02c704b941566bc9.jpg,1,"[[0, 51, 259, 628], [188, 208, 107, 471], [317, 190, 148, 489], [326, 135, 157, 494], [348, 57, 330, 622], [734, 275, 132, 404], [824, 297, 163, 382]]",Person,0,1024,683,annotator340,02c704b941566bc9_Human body_19-20-21-22-23-24-25,02c704b941566bc9_Human body_19-20-21-22-23-24-25_annotator340
8,"[0, 0, 0, 0, 1, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,01c9c7321fe8e116.jpg,1,"[[73, 200, 35, 51], [315, 245, 33, 48], [679, 273, 43, 55], [763, 118, 31, 41], [963, 130, 45, 48]]",Person,0,1024,835,annotator340,01c9c7321fe8e116_Human nose_10-11-12-13-14,01c9c7321fe8e116_Human nose_10-11-12-13-14_annotator340
4,"[1, 0, 0, 1, 1, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,3,0,6,6,7,5,10,01c9c7321fe8e116.jpg,1,"[[23, 13, 1000, 384]]",Person,0,1024,835,annotator340,01c9c7321fe8e116_Human face_0,01c9c7321fe8e116_Human face_0_annotator340
