category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
8,"[0, 1, 1, 0, 0, 1]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,1dcb56c59a10d0d6.jpg,1,"[[5, 16, 620, 464]]",Others,0,640,480,annotator574,1dcb56c59a10d0d6_identity_0,1dcb56c59a10d0d6_identity_0_annotator574
1,"[0, 1, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,297353.jpg,0,"[[227, 43, 185, 107]]",Others,0,640,640,annotator574,297353_Object 0_0,297353_Object 0_0_annotator574
6,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,112480.jpg,0,"[[17, 409, 147, 66]]",Book,0,640,478,annotator574,112480_book_8,112480_book_8_annotator574
15,"[0, 0, 0, 1, 0, 1]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,102820.jpg,0,"[[59, 54, 95, 69]]",Others,0,427,640,annotator574,102820_window_box_(for_plants)_0,102820_window_box_(for_plants)_0_annotator574
11,"[1, 1, 0, 0, 0, 1]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,171012.jpg,0,"[[184, 119, 375, 276]]",Others,0,640,460,annotator574,171012_motorcycle_2,171012_motorcycle_2_annotator574
13,"[0, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,29715.jpg,0,"[[461, 107, 58, 67], [275, 180, 84, 59], [346, 108, 41, 65]]",Place Identifier,0,556,640,annotator574,29715_signboard_5-6-7,29715_signboard_5-6-7_annotator574
4,"[0, 1, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,112480.jpg,0,"[[22, 269, 72, 78], [82, 281, 45, 56], [0, 278, 43, 74], [1, 245, 30, 13], [0, 246, 42, 39]]",Others,0,640,478,annotator574,112480_bicycle_3-4-5-6-7,112480_bicycle_3-4-5-6-7_annotator574
2,"[0, 1, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,297353.jpg,0,"[[298, 61, 76, 96]]",Others,0,640,640,annotator574,297353_Object 1_1,297353_Object 1_1_annotator574
1,"[0, 1, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,303260.jpg,0,"[[297, 102, 147, 128]]",Others,0,640,414,annotator574,303260_Object 0_1,303260_Object 0_1_annotator574
3,"[0, 1, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,303260.jpg,0,"[[74, 137, 190, 273]]",Others,0,640,414,annotator574,303260_armor_0,303260_armor_0_annotator574
10,"[1, 1, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,118544.jpg,0,"[[99, 14, 71, 59], [169, 14, 102, 93]]",Screen,0,320,240,annotator574,118544_monitor_(computer_equipment) computer_monitor_1-2,118544_monitor_(computer_equipment) computer_monitor_1-2_annotator574
7,"[0, 0, 1, 0, 0, 1]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",62,0,0,0,4,6,10,5,8,29715.jpg,0,"[[164, 169, 99, 225]]",Clothing,0,556,640,annotator574,29715_dress_0,29715_dress_0_annotator574
