category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
2,"[1, 0, 0, 0, 1, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,59f89863852379cf.jpg,1,"[[419, 196, 118, 176], [483, 211, 187, 340]]",Person,0,1024,768,annotator84,59f89863852379cf_Girl_26-27,59f89863852379cf_Girl_26-27_annotator84
12,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,018d4a117c1d7e16.jpg,1,"[[196, 22, 782, 387]]",Others,0,1024,682,annotator84,018d4a117c1d7e16_Shotgun_9,018d4a117c1d7e16_Shotgun_9_annotator84
15,"[0, 1, 0, 0, 1, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,0,1,0,4,4,6,8,8,7ae56b9a673b49cb.jpg,1,"[[276, 268, 78, 240], [291, 526, 59, 91], [321, 694, 28, 43]]",Others,0,768,1024,annotator84,7ae56b9a673b49cb_Window_8-9-10,7ae56b9a673b49cb_Window_8-9-10_annotator84
8,"[1, 0, 0, 0, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,160407.jpg,0,"[[362, 227, 38, 147]]",Others,0,640,480,annotator84,160407_Manual Label_3,160407_Manual Label_3_annotator84
8,"[1, 0, 0, 0, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,160407.jpg,0,"[[288, 226, 22, 148]]",Others,0,640,480,annotator84,160407_Manual Label_1,160407_Manual Label_1_annotator84
17,"[0, 1, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,160407.jpg,0,"[[0, 78, 637, 284]]",Others,0,640,480,annotator84,160407_bus_(vehicle)_0,160407_bus_(vehicle)_0_annotator84
19,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,110395.jpg,0,"[[78, 92, 343, 353]]",Pet,0,500,500,annotator84,110395_dog_0,110395_dog_0_annotator84
18,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,147448.jpg,0,"[[190, 230, 18, 30]]",Others,0,640,429,annotator84,147448_can_1,147448_can_1_annotator84
5,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,018d4a117c1d7e16.jpg,1,"[[174, 202, 152, 75]]",Person,0,1024,682,annotator84,018d4a117c1d7e16_Human head_5,018d4a117c1d7e16_Human head_5_annotator84
8,"[1, 0, 0, 0, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,160407.jpg,0,"[[401, 221, 45, 155]]",Others,0,640,480,annotator84,160407_Manual Label_4,160407_Manual Label_4_annotator84
7,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,4a8a66861e06950b.jpg,1,"[[435, 326, 76, 436], [475, 347, 188, 420]]",Person,0,1024,768,annotator84,4a8a66861e06950b_Man_10-11,4a8a66861e06950b_Man_10-11_annotator84
10,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,018d4a117c1d7e16.jpg,1,"[[84, 131, 565, 549]]",Others,0,1024,682,annotator84,018d4a117c1d7e16_Person_2,018d4a117c1d7e16_Person_2_annotator84
14,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,018d4a117c1d7e16.jpg,1,"[[196, 22, 782, 389]]",Others,0,1024,682,annotator84,018d4a117c1d7e16_Sports equipment_7,018d4a117c1d7e16_Sports equipment_7_annotator84
10,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,4a8a66861e06950b.jpg,1,"[[428, 323, 97, 444], [435, 324, 228, 443], [489, 348, 70, 78]]",Others,0,1024,768,annotator84,4a8a66861e06950b_Person_3-4-5,4a8a66861e06950b_Person_3-4-5_annotator84
1,"[0, 0, 0, 0, 1, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,018d4a117c1d7e16.jpg,1,"[[82, 132, 401, 549]]",Clothing,0,1024,682,annotator84,018d4a117c1d7e16_Clothing_4,018d4a117c1d7e16_Clothing_4_annotator84
8,"[1, 0, 0, 0, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,160407.jpg,0,"[[233, 218, 49, 155]]",Others,0,640,480,annotator84,160407_Manual Label_0,160407_Manual Label_0_annotator84
20,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,050874abcc46c370.jpg,1,"[[84, 44, 579, 577]]",Others,0,750,750,annotator84,050874abcc46c370_identity_0,050874abcc46c370_identity_0_annotator84
5,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,1,0,4,4,6,8,8,4a8a66861e06950b.jpg,1,"[[456, 329, 44, 65], [491, 360, 19, 48], [512, 356, 36, 55], [548, 345, 57, 84]]",Person,0,1024,768,annotator84,4a8a66861e06950b_Human head_6-7-8-9,4a8a66861e06950b_Human head_6-7-8-9_annotator84
