category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
8,"[0, 0, 1, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",43,0,2,0,6,8,9,6,8,140640.jpg,0,"[[572, 243, 10, 108]]",Others,0,640,426,annotator567,140640_candle_7,140640_candle_7_annotator567
13,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",43,0,2,0,6,8,9,6,8,118104.jpg,0,"[[148, 146, 20, 13], [285, 60, 14, 9]]",Clothing,0,500,328,annotator567,118104_glove_4-5,118104_glove_4-5_annotator567
20,"[1, 1, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",43,0,2,0,6,8,9,6,8,118104.jpg,0,"[[289, 62, 22, 175]]",Others,0,500,328,annotator567,118104_snowboard_2,118104_snowboard_2_annotator567
1,"[0, 1, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0]",43,0,2,0,6,8,9,6,8,bddfd477fa68ee18.jpg,0,"[[135, 75, 712, 594]]",Others,0,1024,677,annotator567,bddfd477fa68ee18_Cosmetics_4,bddfd477fa68ee18_Cosmetics_4_annotator567
11,"[0, 1, 1, 1, 0, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0]",43,0,2,0,6,8,9,6,8,140640.jpg,0,"[[190, 165, 3, 8], [523, 154, 8, 9]]",Others,0,640,426,annotator567,140640_earring_5-6,140640_earring_5-6_annotator567
10,"[1, 1, 1, 0, 0, 0]",1,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0]",43,0,2,0,6,8,9,6,8,102133.jpg,0,"[[298, 316, 112, 97]]",Pet,0,640,480,annotator567,102133_dog_0,102133_dog_0_annotator567
14,"[0, 1, 1, 0, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",43,0,2,0,6,8,9,6,8,118104.jpg,0,"[[212, 110, 19, 15]]",Others,0,500,328,annotator567,118104_goggles_3,118104_goggles_3_annotator567
18,"[0, 1, 1, 0, 1, 0]",1,"[0, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",43,0,2,0,6,8,9,6,8,140640.jpg,0,"[[403, 352, 11, 8], [264, 405, 7, 9], [552, 331, 5, 7]]",Accessory,0,640,426,annotator567,140640_ring_2-3-4,140640_ring_2-3-4_annotator567
6,"[0, 1, 1, 1, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,0,2,0,6,8,9,6,8,125928.jpg,0,"[[451, 1, 187, 404], [241, 0, 226, 98]]",Home interior,0,640,425,annotator567,125928_bed_0-1,125928_bed_0-1_annotator567
19,"[0, 0, 1, 1, 1, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",43,0,2,0,6,8,9,6,8,118104.jpg,0,"[[285, 107, 11, 21], [289, 175, 10, 18]]",Others,0,500,328,annotator567,118104_ski_boot_0-1,118104_ski_boot_0-1_annotator567
4,"[0, 0, 1, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,0,2,0,6,8,9,6,8,18809.jpg,0,"[[76, 16, 549, 64]]",Others,0,640,486,annotator567,18809_Object 0_1,18809_Object 0_1_annotator567
2,"[0, 0, 1, 0, 1, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",43,0,2,0,6,8,9,6,8,29614732b9d68b94.jpg,1,"[[0, 0, 1022, 1022]]",Others,0,1024,1024,annotator567,29614732b9d68b94_Infant bed_0,29614732b9d68b94_Infant bed_0_annotator567
5,"[0, 1, 1, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,0,2,0,6,8,9,6,8,29614732b9d68b94.jpg,1,"[[29, 301, 994, 345]]",Toy,0,1024,1024,annotator567,29614732b9d68b94_Toy_1,29614732b9d68b94_Toy_1_annotator567
