category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
15,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,283548.jpg,0,"[[220, 97, 66, 38]]",Others,0,443,640,annotator158,283548_spectacles_3,283548_spectacles_3_annotator158
1,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",27,0,3,0,9,7,6,3,9,9b8ea23f201cd401.jpg,1,"[[0, 0, 1024, 172]]",Others,0,1024,695,annotator158,9b8ea23f201cd401_Building_2,9b8ea23f201cd401_Building_2_annotator158
16,"[0, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,235933.jpg,0,"[[104, 167, 59, 91]]",Others,0,338,450,annotator158,235933_swimsuit_0,235933_swimsuit_0_annotator158
6,"[1, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,9b8ea23f201cd401.jpg,1,"[[579, 195, 85, 73], [690, 115, 79, 176]]",Others,0,1024,695,annotator158,9b8ea23f201cd401_Person_3-4,9b8ea23f201cd401_Person_3-4_annotator158
7,"[0, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,d74fdc4b64b21978.jpg,1,"[[0, 1, 921, 206]]",Scenery,0,1024,765,annotator158,d74fdc4b64b21978_Skyscraper_0,d74fdc4b64b21978_Skyscraper_0_annotator158
14,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",27,0,3,0,9,7,6,3,9,173825.jpg,0,"[[0, 226, 505, 234], [78, 190, 202, 79]]",Home interior,0,640,480,annotator158,173825_sofa_0-1,173825_sofa_0-1_annotator158
4,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,24b14dbf64eeced1.jpg,1,"[[19, 362, 123, 119], [459, 247, 175, 216]]",Person,0,1024,683,annotator158,24b14dbf64eeced1_Human head_5-6,24b14dbf64eeced1_Human head_5-6_annotator158
10,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,255375.jpg,0,"[[507, 170, 26, 66], [469, 236, 5, 9]]",Others,0,640,427,annotator158,255375_earring_4-5,255375_earring_4-5_annotator158
2,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,24b14dbf64eeced1.jpg,1,"[[37, 135, 495, 344]]",Others,0,1024,683,annotator158,24b14dbf64eeced1_Furniture_2,24b14dbf64eeced1_Furniture_2_annotator158
1,"[0, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,d74fdc4b64b21978.jpg,1,"[[0, 0, 1022, 368]]",Others,0,1024,765,annotator158,d74fdc4b64b21978_Building_1,d74fdc4b64b21978_Building_1_annotator158
3,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,24b14dbf64eeced1.jpg,1,"[[37, 382, 101, 101], [475, 302, 149, 164]]",Person,0,1024,683,annotator158,24b14dbf64eeced1_Human face_0-1,24b14dbf64eeced1_Human face_0-1_annotator158
11,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,3,0,9,7,6,3,9,149222.jpg,0,"[[1, 0, 286, 247]]",Screen,0,500,383,annotator158,149222_monitor_(computer_equipment) computer_monitor_0,149222_monitor_(computer_equipment) computer_monitor_0_annotator158
7,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",27,0,3,0,9,7,6,3,9,9b8ea23f201cd401.jpg,1,"[[1, 0, 745, 172], [745, 0, 277, 118]]",Scenery,0,1024,695,annotator158,9b8ea23f201cd401_Skyscraper_0-1,9b8ea23f201cd401_Skyscraper_0-1_annotator158
