category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,00f695485d605b32.jpg,1,"[[3, 0, 412, 409], [638, 260, 48, 67]]",Others,0,1024,768,annotator71,00f695485d605b32_Building_9-10,00f695485d605b32_Building_9-10_annotator71
6,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,62e2f86f8228662b.jpg,1,"[[65, 54, 224, 327]]",Others,0,1024,768,annotator71,62e2f86f8228662b_Object 0_3,62e2f86f8228662b_Object 0_3_annotator71
7,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,146190.jpg,0,"[[238, 191, 88, 87]]",Others,0,640,423,annotator71,146190_Object 1_1,146190_Object 1_1_annotator71
8,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,62e2f86f8228662b.jpg,1,"[[460, 147, 404, 620]]",Others,0,1024,768,annotator71,62e2f86f8228662b_Person_0,62e2f86f8228662b_Person_0_annotator71
12,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,252244.jpg,0,"[[288, 193, 37, 28], [275, 190, 24, 31], [105, 257, 173, 158], [385, 183, 38, 55], [417, 173, 8, 25], [299, 209, 14, 12], [375, 163, 18, 25], [318, 197, 15, 24], [273, 180, 14, 29]]",Others,0,426,640,annotator71,252244_jacket_12-13-14-15-16-17-18-19-20,252244_jacket_12-13-14-15-16-17-18-19-20_annotator71
4,"[0, 1, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,00f695485d605b32.jpg,1,"[[0, 0, 1024, 612]]",Others,0,1024,768,annotator71,00f695485d605b32_House_12,00f695485d605b32_House_12_annotator71
2,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,007f71665b0812a7.jpg,1,"[[0, 76, 278, 502], [0, 587, 49, 163], [51, 606, 121, 161], [331, 0, 692, 764]]",Screen,0,1024,768,annotator71,007f71665b0812a7_Computer monitor_0-1-2-3,007f71665b0812a7_Computer monitor_0-1-2-3_annotator71
13,"[0, 1, 0, 0, 1, 0]",1,"[0, 0, 1, 1, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,252244.jpg,0,"[[275, 157, 22, 14], [290, 10, 6, 23], [251, 172, 17, 26], [312, 105, 113, 30], [363, 178, 8, 40], [145, 13, 13, 63], [411, 135, 14, 17], [391, 136, 20, 7], [344, 86, 43, 20], [145, 85, 46, 124], [270, 12, 9, 20]]",Place Identifier,0,426,640,annotator71,252244_signboard_0-1-2-3-4-5-6-7-8-9-10,252244_signboard_0-1-2-3-4-5-6-7-8-9-10_annotator71
9,"[0, 0, 0, 1, 0, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",40,0,1,0,4,5,5,7,5,007f71665b0812a7.jpg,1,"[[0, 0, 1024, 768]]",Screen,0,1024,768,annotator71,007f71665b0812a7_Television_4,007f71665b0812a7_Television_4_annotator71
6,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,4,5,5,7,5,146190.jpg,0,"[[245, 212, 102, 210]]",Others,0,640,423,annotator71,146190_Object 0_0,146190_Object 0_0_annotator71
