category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 1, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,2b2c4fe6d63a13e4.jpg,1,"[[0, 0, 1022, 678]]",Others,0,1024,680,annotator281,2b2c4fe6d63a13e4_House_0,2b2c4fe6d63a13e4_House_0_annotator281
5,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,282ffaca54c71954.jpg,1,"[[256, 174, 179, 299]]",Person,0,680,1024,annotator281,282ffaca54c71954_Human head_1,282ffaca54c71954_Human head_1_annotator281
7,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,0a8657e8b5c9d7bb.jpg,1,"[[428, 161, 30, 37]]",Person,0,1024,683,annotator281,0a8657e8b5c9d7bb_Human nose_5,0a8657e8b5c9d7bb_Human nose_5_annotator281
8,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,282ffaca54c71954.jpg,1,"[[0, 70, 680, 953]]",Person,0,680,1024,annotator281,282ffaca54c71954_Man_3,282ffaca54c71954_Man_3_annotator281
12,"[0, 0, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,130130.jpg,0,"[[125, 10, 374, 328]]",Screen,0,500,375,annotator281,130130_monitor_(computer_equipment) computer_monitor_0,130130_monitor_(computer_equipment) computer_monitor_0_annotator281
4,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,0a8657e8b5c9d7bb.jpg,1,"[[389, 99, 119, 135]]",Person,0,1024,683,annotator281,0a8657e8b5c9d7bb_Human face_0,0a8657e8b5c9d7bb_Human face_0_annotator281
2,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,282ffaca54c71954.jpg,1,"[[223, 295, 253, 301]]",Person,0,680,1024,annotator281,282ffaca54c71954_Human beard_2,282ffaca54c71954_Human beard_2_annotator281
13,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,204888.jpg,0,"[[255, 209, 18, 17]]",Printed Material,0,640,428,annotator281,204888_tag_0,204888_tag_0_annotator281
9,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,140481.jpg,0,"[[193, 206, 224, 98]]",Others,0,640,516,annotator281,140481_Object 0_0,140481_Object 0_0_annotator281
6,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,0,3,0,5,7,7,10,9,0a8657e8b5c9d7bb.jpg,1,"[[415, 202, 42, 15]]",Person,0,1024,683,annotator281,0a8657e8b5c9d7bb_Human mouth_10,0a8657e8b5c9d7bb_Human mouth_10_annotator281
