category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 1, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",24,0,1,0,6,8,6,8,7,02b7e70979560df7.jpg,1,"[[138, 307, 131, 204], [274, 336, 88, 54], [564, 366, 47, 175]]",Clothing,0,768,1024,annotator399,02b7e70979560df7_Clothing_8-9-10,02b7e70979560df7_Clothing_8-9-10_annotator399
5,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",24,0,1,0,6,8,6,8,7,02b7e70979560df7.jpg,1,"[[0, 423, 30, 97], [109, 303, 460, 529]]",Others,0,768,1024,annotator399,02b7e70979560df7_Vehicle_19-20,02b7e70979560df7_Vehicle_19-20_annotator399
7,"[0, 1, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",24,0,1,0,6,8,6,8,7,150599.jpg,0,"[[0, 132, 473, 347]]",Others,0,640,480,annotator399,150599_bench_1,150599_bench_1_annotator399
8,"[0, 1, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",24,0,1,0,6,8,6,8,7,1375.jpg,0,"[[0, 0, 118, 246], [154, 0, 270, 149]]",Others,0,640,428,annotator399,1375_billboard_4-5,1375_billboard_4-5_annotator399
12,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",24,0,1,0,6,8,6,8,7,1375.jpg,0,"[[311, 215, 34, 45], [310, 220, 15, 59]]",Accessory,0,640,428,annotator399,1375_necklace_0-1,1375_necklace_0-1_annotator399
3,"[1, 1, 0, 0, 0, 0]",6,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",24,0,1,0,6,8,6,8,7,162557.jpg,0,"[[295, 259, 285, 112]]",Others,0,640,480,annotator399,162557_Object 0_15,162557_Object 0_15_annotator399
2,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",24,0,1,0,6,8,6,8,7,02b7e70979560df7.jpg,1,"[[0, 325, 44, 49], [174, 261, 44, 32], [291, 293, 42, 32], [549, 354, 25, 17], [558, 348, 22, 13]]",Person,0,768,1024,annotator399,02b7e70979560df7_Human hair_0-1-2-3-4,02b7e70979560df7_Human hair_0-1-2-3-4_annotator399
13,"[0, 1, 1, 0, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",24,0,1,0,6,8,6,8,7,117089.jpg,0,"[[81, 276, 346, 362], [202, 54, 48, 5]]",Printed Material,0,480,640,annotator399,117089_newspaper_6-7,117089_newspaper_6-7_annotator399
9,"[0, 0, 0, 0, 0, 1]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",24,0,1,0,6,8,6,8,7,218855.jpg,0,"[[145, 0, 20, 38], [50, 0, 41, 43]]",Others,0,640,480,annotator399,218855_card_4-5,218855_card_4-5_annotator399
6,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",24,0,1,0,6,8,6,8,7,1375.jpg,0,"[[155, 0, 270, 149], [0, 0, 118, 246]]",Place Identifier,0,640,428,annotator399,1375_banner_2-3,1375_banner_2-3_annotator399
14,"[1, 0, 0, 0, 0, 0]",3,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",24,0,1,0,6,8,6,8,7,163682.jpg,0,"[[275, 501, 13, 7]]",Accessory,0,427,640,annotator399,163682_ring_0,163682_ring_0_annotator399
