category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
0,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",39,0,2,0,8,4,7,6,8,04e3bee2eeaf280e.jpg,1,"[[0, 0, 1024, 768]]",Others,0,1024,768,annotator265,04e3bee2eeaf280e_Building_4,04e3bee2eeaf280e_Building_4_annotator265
20,"[1, 0, 0, 0, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,2,0,8,4,7,6,8,044417ca6134604f.jpg,1,"[[706, 353, 107, 46]]",Vehicle Plate,0,1024,683,annotator265,044417ca6134604f_Vehicle registration plate_3,044417ca6134604f_Vehicle registration plate_3_annotator265
11,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,0,2,0,8,4,7,6,8,04e3bee2eeaf280e.jpg,1,"[[448, 600, 211, 168]]",Person,0,1024,768,annotator265,04e3bee2eeaf280e_Man_22,04e3bee2eeaf280e_Man_22_annotator265
14,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",39,0,2,0,8,4,7,6,8,10a8197a3cf39567.jpg,1,"[[0, 319, 1024, 448]]",Others,0,1024,768,annotator265,10a8197a3cf39567_Plant_0,10a8197a3cf39567_Plant_0_annotator265
2,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",39,0,2,0,8,4,7,6,8,04e3bee2eeaf280e.jpg,1,"[[104, 643, 148, 123], [336, 614, 142, 151], [356, 601, 94, 41], [452, 656, 204, 110], [460, 566, 54, 41], [513, 553, 27, 48], [630, 656, 108, 110], [692, 646, 89, 120], [704, 611, 35, 38]]",Clothing,0,1024,768,annotator265,04e3bee2eeaf280e_Clothing_6-7-8-9-10-11-12-13-14,04e3bee2eeaf280e_Clothing_6-7-8-9-10-11-12-13-14_annotator265
8,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,2,0,8,4,7,6,8,04e3bee2eeaf280e.jpg,1,"[[411, 617, 11, 4], [523, 657, 14, 8]]",Person,0,1024,768,annotator265,04e3bee2eeaf280e_Human mouth_20-21,04e3bee2eeaf280e_Human mouth_20-21_annotator265
19,"[0, 1, 0, 1, 1, 0]",5,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",39,0,2,0,8,4,7,6,8,af6e45d2e9a8b7a3.jpg,1,"[[0, 332, 1024, 369]]",Others,0,1024,768,annotator265,af6e45d2e9a8b7a3_Vehicle_22,af6e45d2e9a8b7a3_Vehicle_22_annotator265
10,"[0, 0, 0, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,2,0,8,4,7,6,8,4342a7037ea1bdea.jpg,1,"[[0, 48, 1024, 720]]",Screen,0,1024,768,annotator265,4342a7037ea1bdea_Laptop_2,4342a7037ea1bdea_Laptop_2_annotator265
15,"[0, 1, 0, 0, 1, 0]",4,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",39,0,2,0,8,4,7,6,8,af6e45d2e9a8b7a3.jpg,1,"[[0, 0, 1022, 366]]",Scenery,0,1024,768,annotator265,af6e45d2e9a8b7a3_Skyscraper_0,af6e45d2e9a8b7a3_Skyscraper_0_annotator265
16,"[0, 0, 0, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,2,0,8,4,7,6,8,4342a7037ea1bdea.jpg,1,"[[0, 46, 1022, 719]]",Screen,0,1024,768,annotator265,4342a7037ea1bdea_Tablet computer_1,4342a7037ea1bdea_Tablet computer_1_annotator265
13,"[1, 1, 1, 1, 1, 0]",5,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",39,0,2,0,8,4,7,6,8,04e3bee2eeaf280e.jpg,1,"[[102, 524, 636, 243]]",Others,0,1024,768,annotator265,04e3bee2eeaf280e_Person_5,04e3bee2eeaf280e_Person_5_annotator265
0,"[1, 1, 0, 1, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",39,0,2,0,8,4,7,6,8,044417ca6134604f.jpg,1,"[[0, 0, 1020, 397]]",Others,0,1024,683,annotator265,044417ca6134604f_Building_0,044417ca6134604f_Building_0_annotator265
7,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",39,0,2,0,8,4,7,6,8,04e3bee2eeaf280e.jpg,1,"[[385, 523, 152, 41], [390, 588, 36, 36], [497, 595, 56, 76], [696, 601, 22, 22]]",Person,0,1024,768,annotator265,04e3bee2eeaf280e_Human head_16-17-18-19,04e3bee2eeaf280e_Human head_16-17-18-19_annotator265
22,"[1, 0, 0, 1, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",39,0,2,0,8,4,7,6,8,195886.jpg,0,"[[347, 252, 5, 20], [458, 289, 19, 17]]",Printed Material,0,640,480,annotator265,195886_tag_0-1,195886_tag_0-1_annotator265
21,"[1, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,2,0,8,4,7,6,8,03da6612f683a6d6.jpg,1,"[[89, 50, 586, 517], [88, 31, 580, 547]]",Others,0,600,800,annotator265,03da6612f683a6d6_identity_0-1,03da6612f683a6d6_identity_0-1_annotator265
5,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",39,0,2,0,8,4,7,6,8,04e3bee2eeaf280e.jpg,1,"[[392, 593, 36, 36], [505, 619, 46, 55]]",Person,0,1024,768,annotator265,04e3bee2eeaf280e_Human face_0-1,04e3bee2eeaf280e_Human face_0-1_annotator265
3,"[0, 0, 0, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,2,0,8,4,7,6,8,4342a7037ea1bdea.jpg,1,"[[1, 43, 1020, 664]]",Screen,0,1024,768,annotator265,4342a7037ea1bdea_Computer monitor_0,4342a7037ea1bdea_Computer monitor_0_annotator265
