category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 0, 1, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,34075a7a303487f9.jpg,1,"[[0, 34, 48, 120], [105, 3, 81, 186], [132, 33, 147, 275], [272, 19, 141, 127], [276, 279, 311, 223], [412, 25, 180, 371], [605, 210, 288, 193], [655, 28, 129, 190], [903, 0, 118, 103]]",Clothing,0,1024,678,annotator198,34075a7a303487f9_Clothing_2-3-4-5-6-7-8-9-10,34075a7a303487f9_Clothing_2-3-4-5-6-7-8-9-10_annotator198
13,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,fdc078c7ab17bc53.jpg,1,"[[412, 412, 223, 223]]",Photo,0,1024,768,annotator198,fdc078c7ab17bc53_Picture frame_0,fdc078c7ab17bc53_Picture frame_0_annotator198
14,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,208fcde7b90bcbf8.jpg,1,"[[155, 19, 768, 689]]",Person,0,1024,768,annotator198,208fcde7b90bcbf8_Woman_5,208fcde7b90bcbf8_Woman_5_annotator198
9,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,6cb95fd90d7c2bac.jpg,1,"[[468, 362, 141, 140]]",Person,0,1024,683,annotator198,6cb95fd90d7c2bac_Human nose_9,6cb95fd90d7c2bac_Human nose_9_annotator198
7,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,34075a7a303487f9.jpg,1,"[[269, 1, 51, 46], [300, 52, 60, 73], [371, 186, 132, 97], [425, 0, 69, 63], [646, 15, 49, 57], [724, 118, 84, 111], [902, 0, 43, 24]]",Person,0,1024,678,annotator198,34075a7a303487f9_Human head_12-13-14-15-16-17-18,34075a7a303487f9_Human head_12-13-14-15-16-17-18_annotator198
15,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,124659.jpg,0,"[[134, 249, 406, 171], [360, 42, 78, 131]]",Others,0,640,480,annotator198,124659_cabinet_0-1,124659_cabinet_0-1_annotator198
17,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,175387.jpg,0,"[[119, 0, 20, 120]]",Machine,0,500,375,annotator198,175387_dispenser_3,175387_dispenser_3_annotator198
16,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,171735.jpg,0,"[[323, 168, 114, 62]]",Pet,0,480,640,annotator198,171735_cat_1,171735_cat_1_annotator198
3,"[0, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,34075a7a303487f9.jpg,1,"[[142, 0, 46, 40], [218, 0, 90, 73], [327, 281, 151, 165], [368, 4, 126, 163], [478, 279, 151, 172], [497, 0, 124, 129], [663, 202, 157, 144], [678, 0, 106, 111], [778, 219, 105, 139], [947, 0, 76, 76]]",Person,0,1024,678,annotator198,34075a7a303487f9_Human arm_19-20-21-22-23-24-25-26-27-28,34075a7a303487f9_Human arm_19-20-21-22-23-24-25-26-27-28_annotator198
10,"[0, 1, 0, 1, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,34075a7a303487f9.jpg,1,"[[0, 0, 1024, 604]]",Musical instrument,0,1024,678,annotator198,34075a7a303487f9_Musical instrument_0,34075a7a303487f9_Musical instrument_0_annotator198
4,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,6cb95fd90d7c2bac.jpg,1,"[[206, 154, 483, 392]]",Person,0,1024,683,annotator198,6cb95fd90d7c2bac_Human body_2,6cb95fd90d7c2bac_Human body_2_annotator198
11,"[1, 0, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,174303.jpg,0,"[[178, 19, 265, 444]]",Others,0,640,480,annotator198,174303_Object 0_4,174303_Object 0_4_annotator198
14,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,6cb95fd90d7c2bac.jpg,1,"[[208, 155, 477, 392]]",Person,0,1024,683,annotator198,6cb95fd90d7c2bac_Woman_6,6cb95fd90d7c2bac_Woman_6_annotator198
12,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,208fcde7b90bcbf8.jpg,1,"[[918, 102, 105, 484]]",Others,0,1024,768,annotator198,208fcde7b90bcbf8_Person_1,208fcde7b90bcbf8_Person_1_annotator198
1,"[0, 0, 1, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,208fcde7b90bcbf8.jpg,1,"[[0, 20, 160, 212], [182, 222, 523, 478], [984, 96, 38, 262]]",Clothing,0,1024,768,annotator198,208fcde7b90bcbf8_Clothing_2-3-4,208fcde7b90bcbf8_Clothing_2-3-4_annotator198
6,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,6cb95fd90d7c2bac.jpg,1,"[[261, 191, 425, 359]]",Person,0,1024,683,annotator198,6cb95fd90d7c2bac_Human face_0,6cb95fd90d7c2bac_Human face_0_annotator198
18,"[0, 1, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,175387.jpg,0,"[[267, 5, 42, 33]]",Others,0,500,375,annotator198,175387_doorknob_2,175387_doorknob_2_annotator198
4,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,0,1,0,5,5,7,7,8,208fcde7b90bcbf8.jpg,1,"[[153, 73, 766, 640], [920, 97, 104, 489]]",Person,0,1024,768,annotator198,208fcde7b90bcbf8_Human body_8-9,208fcde7b90bcbf8_Human body_8-9_annotator198
