category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[1, 1, 1, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,1ea0b813513a3a40.jpg,1,"[[223, 497, 304, 526], [641, 406, 126, 617]]",Person,0,768,1024,annotator90,1ea0b813513a3a40_Human body_5-6,1ea0b813513a3a40_Human body_5-6_annotator90
4,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,119492.jpg,0,"[[84, 51, 240, 425]]",Others,0,640,480,annotator90,119492_Manual Label_1,119492_Manual Label_1_annotator90
4,"[1, 0, 1, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,119492.jpg,0,"[[301, 78, 301, 408]]",Others,0,640,480,annotator90,119492_Manual Label_0,119492_Manual Label_0_annotator90
5,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,197807.jpg,0,"[[150, 20, 74, 94]]",Others,0,640,480,annotator90,197807_Object 0_0,197807_Object 0_0_annotator90
8,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,17936.jpg,0,"[[320, 12, 204, 415]]",Pet,0,640,428,annotator90,17936_cat_6,17936_cat_6_annotator90
4,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,6e2ea48a2474adf1.jpg,1,"[[155, 114, 648, 392]]",Others,0,1024,768,annotator90,6e2ea48a2474adf1_Manual Label_0,6e2ea48a2474adf1_Manual Label_0_annotator90
2,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,1ea0b813513a3a40.jpg,1,"[[340, 516, 72, 88], [745, 440, 22, 89]]",Person,0,768,1024,annotator90,1ea0b813513a3a40_Human face_0-1,1ea0b813513a3a40_Human face_0-1_annotator90
10,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,124786.jpg,0,"[[390, 192, 3, 2], [460, 358, 17, 21], [468, 196, 5, 2]]",Vehicle Plate,0,478,640,annotator90,124786_license_plate_1-2-3,124786_license_plate_1-2-3_annotator90
11,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,494913.jpg,0,"[[234, 91, 93, 82]]",Others,0,640,428,annotator90,494913_television_set_3,494913_television_set_3_annotator90
5,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,124786.jpg,0,"[[127, 131, 62, 80]]",Others,0,478,640,annotator90,124786_Object 0_4,124786_Object 0_4_annotator90
4,"[1, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,1,0,4,4,5,10,8,124786.jpg,0,"[[102, 102, 321, 519]]",Others,0,478,640,annotator90,124786_Manual Label_1,124786_Manual Label_1_annotator90
