category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",33,0,3,0,8,3,4,8,8,032fb8f4fc8e15e7.jpg,1,"[[44, 88, 633, 667]]",Pet,0,1024,768,annotator97,032fb8f4fc8e15e7_Dog_0,032fb8f4fc8e15e7_Dog_0_annotator97
3,"[1, 1, 1, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,0,3,0,8,3,4,8,8,120778.jpg,0,"[[223, 138, 89, 126]]",Others,0,480,640,annotator97,120778_Object 0_3,120778_Object 0_3_annotator97
5,"[0, 1, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",33,0,3,0,8,3,4,8,8,106389.jpg,0,"[[89, 82, 144, 189]]",Pet,0,640,480,annotator97,106389_cat_0,106389_cat_0_annotator97
6,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,0,3,0,8,3,4,8,8,12614.jpg,0,"[[138, 268, 167, 371]]",Clothing,0,640,640,annotator97,12614_dress_2,12614_dress_2_annotator97
9,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,0,3,0,8,3,4,8,8,12614.jpg,0,"[[197, 197, 60, 69]]",Accessory,0,640,640,annotator97,12614_necklace_0,12614_necklace_0_annotator97
3,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,0,3,0,8,3,4,8,8,12614.jpg,0,"[[178, 86, 101, 122]]",Others,0,640,640,annotator97,12614_Object 0_3,12614_Object 0_3_annotator97
2,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,0,3,0,8,3,4,8,8,12614.jpg,0,"[[333, 52, 119, 142]]",Others,0,640,640,annotator97,12614_Manual Label_0,12614_Manual Label_0_annotator97
10,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,0,3,0,8,3,4,8,8,12614.jpg,0,"[[357, 209, 43, 249]]",Others,0,640,640,annotator97,12614_necktie_1,12614_necktie_1_annotator97
7,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,0,3,0,8,3,4,8,8,12614.jpg,0,"[[187, 164, 6, 12], [257, 162, 5, 12]]",Others,0,640,640,annotator97,12614_earring_4-5,12614_earring_4-5_annotator97
4,"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",33,0,3,0,8,3,4,8,8,138979.jpg,0,"[[74, 87, 563, 305]]",Others,0,640,426,annotator97,138979_bus_(vehicle)_0,138979_bus_(vehicle)_0_annotator97
12,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",33,0,3,0,8,3,4,8,8,269788.jpg,0,"[[71, 7, 181, 66], [145, 106, 22, 36], [376, 98, 51, 54]]",Place Identifier,0,640,522,annotator97,269788_signboard_0-1-2,269788_signboard_0-1-2_annotator97
