category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
6,"[1, 1, 0, 0, 0, 1]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,0727983dd5f9e4e6.jpg,1,"[[462, 573, 266, 136]]",Others,0,1024,768,annotator369,0727983dd5f9e4e6_Manual Label_0,0727983dd5f9e4e6_Manual Label_0_annotator369
1,"[1, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,0727983dd5f9e4e6.jpg,1,"[[36, 43, 987, 705]]",Others,0,1024,768,annotator369,0727983dd5f9e4e6_Car_0,0727983dd5f9e4e6_Car_0_annotator369
6,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,08481c03daf6f35d.jpg,1,"[[743, 438, 117, 75]]",Others,0,1024,681,annotator369,08481c03daf6f35d_Manual Label_0,08481c03daf6f35d_Manual Label_0_annotator369
12,"[1, 0, 0, 0, 0, 1]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",27,0,2,0,5,7,9,6,8,176435.jpg,0,"[[489, 58, 59, 51], [0, 110, 12, 15]]",Printed Material,0,640,427,annotator369,176435_tag_0-1,176435_tag_0-1_annotator369
9,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,09453a7c716a9ef3.jpg,1,"[[494, 632, 156, 51]]",Vehicle Plate,0,1024,768,annotator369,09453a7c716a9ef3_Vehicle registration plate_51,09453a7c716a9ef3_Vehicle registration plate_51_annotator369
10,"[0, 1, 1, 1, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",27,0,2,0,5,7,9,6,8,4335c08518179b66.jpg,1,"[[0, 481, 209, 284], [321, 232, 163, 390], [569, 209, 126, 398], [633, 241, 196, 427], [667, 428, 163, 331], [729, 444, 292, 321], [776, 206, 153, 254], [872, 265, 150, 358], [953, 193, 68, 70]]",Person,0,1024,768,annotator369,4335c08518179b66_Woman_23-24-25-26-27-28-29-30-31,4335c08518179b66_Woman_23-24-25-26-27-28-29-30-31_annotator369
5,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,435d906eb2bbc878.jpg,1,"[[19, 101, 974, 475]]",Screen,0,1024,683,annotator369,435d906eb2bbc878_Laptop_0,435d906eb2bbc878_Laptop_0_annotator369
3,"[0, 1, 1, 1, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",27,0,2,0,5,7,9,6,8,4335c08518179b66.jpg,1,"[[0, 161, 1024, 606]]",Person,0,1024,768,annotator369,4335c08518179b66_Human body_22,4335c08518179b66_Human body_22_annotator369
1,"[1, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,08481c03daf6f35d.jpg,1,"[[0, 0, 1004, 681]]",Others,0,1024,681,annotator369,08481c03daf6f35d_Car_0,08481c03daf6f35d_Car_0_annotator369
4,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,09453a7c716a9ef3.jpg,1,"[[64, 360, 78, 161], [278, 302, 481, 430], [289, 302, 92, 83], [635, 347, 142, 134]]",Others,0,1024,768,annotator369,09453a7c716a9ef3_Land vehicle_3-4-5-6,09453a7c716a9ef3_Land vehicle_3-4-5-6_annotator369
9,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,08481c03daf6f35d.jpg,1,"[[316, 597, 387, 83]]",Vehicle Plate,0,1024,681,annotator369,08481c03daf6f35d_Vehicle registration plate_1,08481c03daf6f35d_Vehicle registration plate_1_annotator369
6,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,2,0,5,7,9,6,8,435d906eb2bbc878.jpg,1,"[[531, 334, 106, 50]]",Others,0,1024,683,annotator369,435d906eb2bbc878_Manual Label_0,435d906eb2bbc878_Manual Label_0_annotator369
