category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Car,"[0, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,017b690dbb7552db.jpg,OpenImages,"[[67, 216, 563, 414]]",Others,UK,1024,683,annotator388,017b690dbb7552db_Car_5,017b690dbb7552db_Car_5_annotator388
Clothing,"[0, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,05035aff6e43506a.jpg,OpenImages,"[[0, 0, 243, 334], [310, 46, 438, 414]]",Clothing,UK,1024,686,annotator388,05035aff6e43506a_Clothing_3-4,05035aff6e43506a_Clothing_3-4_annotator388
Man,"[1, 0, 0, 0, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,017b690dbb7552db.jpg,OpenImages,"[[770, 157, 140, 391]]",Person,UK,1024,683,annotator388,017b690dbb7552db_Man_8,017b690dbb7552db_Man_8_annotator388
Object 0,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,12145.jpg,LVIS,"[[293, 397, 105, 43]]",Others,UK,640,480,annotator388,12145_Object 0_3,12145_Object 0_3_annotator388
Object 0,"[1, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,31620.jpg,LVIS,"[[186, 218, 135, 223]]",Others,UK,480,640,annotator388,31620_Object 0_0,31620_Object 0_0_annotator388
Person,"[1, 0, 1, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,017b690dbb7552db.jpg,OpenImages,"[[197, 173, 96, 146]]",Others,UK,1024,683,annotator388,017b690dbb7552db_Person_6,017b690dbb7552db_Person_6_annotator388
Person,"[1, 0, 1, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,05035aff6e43506a.jpg,OpenImages,"[[0, 0, 252, 351], [223, 0, 527, 536]]",Others,UK,1024,686,annotator388,05035aff6e43506a_Person_1-2,05035aff6e43506a_Person_1-2_annotator388
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,017b690dbb7552db.jpg,OpenImages,"[[211, 513, 134, 46]]",Vehicle Plate,UK,1024,683,annotator388,017b690dbb7552db_Vehicle registration plate_7,017b690dbb7552db_Vehicle registration plate_7_annotator388
flag,"[0, 1, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,12145.jpg,LVIS,"[[42, 7, 114, 240], [419, 0, 209, 273], [379, 0, 67, 83]]",Others,UK,640,480,annotator388,12145_flag_0-1-2,12145_flag_0-1-2_annotator388
monitor_(computer_equipment) computer_monitor,"[0, 0, 1, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Male,1,Prolific,5,6,4,7,9,127987.jpg,LVIS,"[[23, 0, 324, 240], [302, 36, 236, 207]]",Screen,UK,640,426,annotator388,127987_monitor_(computer_equipment) computer_monitor_0-1,127987_monitor_(computer_equipment) computer_monitor_0-1_annotator388
