category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Boy,"[1, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,8d77172370c2d4b2.jpg,OpenImages,"[[316, 406, 315, 313]]",Person,Japan,1024,768,annotator17,8d77172370c2d4b2_Boy_2,8d77172370c2d4b2_Boy_2_annotator17
Clothing,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,8d77172370c2d4b2.jpg,OpenImages,"[[246, 196, 523, 398], [316, 476, 276, 236]]",Clothing,Japan,1024,768,annotator17,8d77172370c2d4b2_Clothing_0-1,8d77172370c2d4b2_Clothing_0-1_annotator17
Man,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,8d77172370c2d4b2.jpg,OpenImages,"[[248, 102, 545, 585]]",Person,Japan,1024,768,annotator17,8d77172370c2d4b2_Man_4,8d77172370c2d4b2_Man_4_annotator17
Object 0,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,102411.jpg,LVIS,"[[160, 106, 104, 51]]",Others,Japan,640,427,annotator17,102411_Object 0_10,102411_Object 0_10_annotator17
Object 0,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,165624613ce0b10a.jpg,OpenImages,"[[97, 249, 734, 347]]",Others,Japan,1024,768,annotator17,165624613ce0b10a_Object 0_0,165624613ce0b10a_Object 0_0_annotator17
Object 0,"[1, 1, 0, 1, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,110449.jpg,LVIS,"[[44, 42, 448, 144]]",Others,Japan,500,375,annotator17,110449_Object 0_0,110449_Object 0_0_annotator17
Object 0,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,1000.jpg,LVIS,"[[56, 115, 555, 145]]",Others,Japan,640,480,annotator17,1000_Object 0_1,1000_Object 0_1_annotator17
Object 1,"[1, 0, 0, 0, 1, 0]",5,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,1000.jpg,LVIS,"[[58, 195, 43, 25]]",Others,Japan,640,480,annotator17,1000_Object 1_2,1000_Object 1_2_annotator17
Person,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,731173d27e06b210.jpg,OpenImages,"[[267, 155, 298, 718]]",Others,Japan,682,1024,annotator17,731173d27e06b210_Person_0,731173d27e06b210_Person_0_annotator17
bus_(vehicle),"[0, 1, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,Female,1,CrowdWorks,3,4,6,10,10,15338.jpg,LVIS,"[[442, 169, 92, 110], [265, 200, 85, 59]]",Others,Japan,640,424,annotator17,15338_bus_(vehicle)_0-1,15338_bus_(vehicle)_0-1_annotator17
