category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Book,"[1, 1, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,3a18c41d6a250c1a.jpg,OpenImages,"[[0, 0, 1024, 768]]",Book,UK,1024,768,annotator469,3a18c41d6a250c1a_Book_3,3a18c41d6a250c1a_Book_3_annotator469
Girl,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[0, 395, 848, 628]]",Person,UK,1024,1024,annotator469,204ddb40982865e6_Girl_7,204ddb40982865e6_Girl_7_annotator469
Human body,"[0, 0, 1, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[0, 388, 731, 633], [225, 27, 173, 561], [367, 25, 114, 417], [439, 0, 582, 1022]]",Person,UK,1024,1024,annotator469,204ddb40982865e6_Human body_18-19-20-21,204ddb40982865e6_Human body_18-19-20-21_annotator469
Human face,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[216, 138, 134, 310], [325, 475, 319, 384], [412, 96, 72, 314], [670, 96, 351, 495]]",Person,UK,1024,1024,annotator469,204ddb40982865e6_Human face_0-1-2-3,204ddb40982865e6_Human face_0-1-2-3_annotator469
Human face,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,0ccdb16a34d67aaa.jpg,OpenImages,"[[356, 25, 492, 608]]",Person,UK,1024,683,annotator469,0ccdb16a34d67aaa_Human face_0,0ccdb16a34d67aaa_Human face_0_annotator469
Human head,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,0ccdb16a34d67aaa.jpg,OpenImages,"[[238, 3, 655, 613]]",Person,UK,1024,683,annotator469,0ccdb16a34d67aaa_Human head_5,0ccdb16a34d67aaa_Human head_5_annotator469
Human head,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[286, 399, 423, 465], [609, 0, 414, 602]]",Person,UK,1024,1024,annotator469,204ddb40982865e6_Human head_22-23,204ddb40982865e6_Human head_22-23_annotator469
Mammal,"[1, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[0, 382, 848, 639], [216, 31, 170, 517], [369, 29, 116, 408], [425, 0, 597, 1022]]",Others,UK,1024,1024,annotator469,204ddb40982865e6_Mammal_29-30-31-32,204ddb40982865e6_Mammal_29-30-31-32_annotator469
Man,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[225, 25, 199, 536], [443, 0, 580, 1024]]",Person,UK,1024,1024,annotator469,204ddb40982865e6_Man_42-43,204ddb40982865e6_Man_42-43_annotator469
Man,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,0ccdb16a34d67aaa.jpg,OpenImages,"[[249, 0, 774, 683]]",Person,UK,1024,683,annotator469,0ccdb16a34d67aaa_Man_8,0ccdb16a34d67aaa_Man_8_annotator469
Manual Label,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,04efbfa009755571.jpg,OpenImages,"[[459, 536, 247, 80]]",Others,UK,1024,791,annotator469,04efbfa009755571_Manual Label_0,04efbfa009755571_Manual Label_0_annotator469
Person,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[219, 33, 171, 561], [371, 25, 118, 428]]",Others,UK,1024,1024,annotator469,204ddb40982865e6_Person_9-10,204ddb40982865e6_Person_9-10_annotator469
Woman,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,204ddb40982865e6.jpg,OpenImages,"[[0, 378, 885, 645]]",Person,UK,1024,1024,annotator469,204ddb40982865e6_Woman_41,204ddb40982865e6_Woman_41_annotator469
Woman,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,1,Prolific,5,8,10,4,8,3a18c41d6a250c1a.jpg,OpenImages,"[[321, 265, 296, 500]]",Person,UK,1024,768,annotator469,3a18c41d6a250c1a_Woman_4,3a18c41d6a250c1a_Woman_4_annotator469
