category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Clothing,"[0, 0, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,0065e1098f7a353b.jpg,OpenImages,"[[366, 199, 83, 64], [379, 236, 291, 118]]",Clothing,UK,1024,768,annotator595,0065e1098f7a353b_Clothing_5-6,0065e1098f7a353b_Clothing_5-6_annotator595
Human body,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,0065e1098f7a353b.jpg,OpenImages,"[[307, 182, 236, 94], [310, 198, 486, 176]]",Person,UK,1024,768,annotator595,0065e1098f7a353b_Human body_2-3,0065e1098f7a353b_Human body_2-3_annotator595
Person,"[1, 0, 1, 0, 0, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,0065e1098f7a353b.jpg,OpenImages,"[[307, 182, 235, 86], [313, 199, 481, 174]]",Others,UK,1024,768,annotator595,0065e1098f7a353b_Person_0-1,0065e1098f7a353b_Person_0-1_annotator595
Tablet computer,"[1, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,50cf0e2640533c1b.jpg,OpenImages,"[[164, 128, 693, 896]]",Screen,UK,1024,1024,annotator595,50cf0e2640533c1b_Tablet computer_0,50cf0e2640533c1b_Tablet computer_0_annotator595
aquarium,"[0, 0, 1, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,134907.jpg,LVIS,"[[55, 24, 137, 110]]",Others,UK,640,480,annotator595,134907_aquarium_2,134907_aquarium_2_annotator595
curtain,"[0, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,146481.jpg,LVIS,"[[415, 2, 113, 232], [525, 0, 68, 134], [2, 17, 229, 237]]",Others,UK,640,480,annotator595,146481_curtain_1-2-3,146481_curtain_1-2-3_annotator595
laptop_computer,"[0, 0, 1, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,134907.jpg,LVIS,"[[422, 141, 181, 191]]",Screen,UK,640,480,annotator595,134907_laptop_computer_0,134907_laptop_computer_0_annotator595
newspaper,"[0, 0, 1, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,146481.jpg,LVIS,"[[68, 200, 303, 261]]",Printed Material,UK,640,480,annotator595,146481_newspaper_4,146481_newspaper_4_annotator595
ring,"[0, 0, 0, 0, 0, 1]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,134586.jpg,LVIS,"[[140, 279, 115, 103]]",Accessory,UK,513,640,annotator595,134586_ring_1,134586_ring_1_annotator595
suitcase,"[0, 0, 1, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,155253.jpg,LVIS,"[[249, 297, 103, 101], [188, 113, 10, 16], [185, 179, 96, 119], [298, 331, 111, 96], [282, 101, 4, 8]]",Others,UK,640,428,annotator595,155253_suitcase_9-10-11-12-13,155253_suitcase_9-10-11-12-13_annotator595
tag,"[0, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Male,0,Prolific,3,6,8,10,8,155253.jpg,LVIS,"[[222, 382, 26, 5], [256, 369, 24, 23], [185, 233, 41, 11], [217, 205, 16, 29], [323, 202, 20, 29], [240, 367, 29, 32], [298, 347, 76, 44]]",Printed Material,UK,640,428,annotator595,155253_tag_2-3-4-5-6-7-8,155253_tag_2-3-4-5-6-7-8_annotator595
