category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Clothing,"[1, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,01dc49e587b180a4.jpg,OpenImages,"[[1, 462, 340, 305], [195, 355, 246, 281], [369, 328, 36, 103], [515, 340, 32, 112], [529, 319, 227, 193], [750, 395, 270, 372]]",Clothing,Japan,1024,768,annotator291,01dc49e587b180a4_Clothing_8-9-10-11-12-13,01dc49e587b180a4_Clothing_8-9-10-11-12-13_annotator291
Girl,"[1, 0, 1, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,450ec03ca23c48ee.jpg,OpenImages,"[[492, 106, 152, 611]]",Person,Japan,872,768,annotator291,450ec03ca23c48ee_Girl_12,450ec03ca23c48ee_Girl_12_annotator291
Land vehicle,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,0801961485534636.jpg,OpenImages,"[[369, 24, 83, 17]]",Others,Japan,1024,768,annotator291,0801961485534636_Land vehicle_1,0801961485534636_Land vehicle_1_annotator291
Man,"[1, 0, 1, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,450ec03ca23c48ee.jpg,OpenImages,"[[285, 50, 332, 661], [462, 82, 206, 629]]",Person,Japan,872,768,annotator291,450ec03ca23c48ee_Man_29-30,450ec03ca23c48ee_Man_29-30_annotator291
Man,"[1, 1, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,01dc49e587b180a4.jpg,OpenImages,"[[372, 312, 38, 124], [508, 236, 246, 284], [515, 323, 36, 142]]",Person,Japan,1024,768,annotator291,01dc49e587b180a4_Man_17-18-19,01dc49e587b180a4_Man_17-18-19_annotator291
Office building,"[0, 0, 0, 0, 1, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,10f64dac50ca0f16.jpg,OpenImages,"[[0, 0, 1024, 768]]",Place Identifier,Japan,1024,768,annotator291,10f64dac50ca0f16_Office building_18,10f64dac50ca0f16_Office building_18_annotator291
Office supplies,"[0, 0, 0, 0, 1, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,10f64dac50ca0f16.jpg,OpenImages,"[[57, 481, 131, 44], [57, 483, 116, 60], [124, 284, 83, 40], [200, 286, 32, 31], [211, 275, 78, 24], [256, 273, 80, 22], [289, 292, 185, 46], [291, 295, 108, 28], [363, 294, 86, 30], [454, 187, 56, 15], [558, 257, 51, 20], [572, 540, 316, 222], [593, 720, 153, 46], [641, 219, 16, 72], [657, 217, 43, 78], [670, 220, 41, 78], [681, 233, 46, 65], [748, 556, 102, 54]]",Others,Japan,1024,768,annotator291,10f64dac50ca0f16_Office supplies_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17,10f64dac50ca0f16_Office supplies_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17_annotator291
Person,"[1, 1, 1, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,01dc49e587b180a4.jpg,OpenImages,"[[0, 233, 1024, 534], [1000, 328, 24, 78]]",Others,Japan,1024,768,annotator291,01dc49e587b180a4_Person_6-7,01dc49e587b180a4_Person_6-7_annotator291
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,0801961485534636.jpg,OpenImages,"[[409, 646, 176, 88]]",Vehicle Plate,Japan,1024,768,annotator291,0801961485534636_Vehicle registration plate_0,0801961485534636_Vehicle registration plate_0_annotator291
Woman,"[1, 0, 1, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",53,Female,2,CrowdWorks,3,6,4,10,8,450ec03ca23c48ee.jpg,OpenImages,"[[487, 103, 158, 617]]",Person,Japan,872,768,annotator291,450ec03ca23c48ee_Woman_28,450ec03ca23c48ee_Woman_28_annotator291
