category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Human body,"[1, 0, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,5394ab5de1e1a647.jpg,OpenImages,"[[148, 12, 284, 1003], [480, 286, 183, 200]]",Person,UK,768,1024,annotator511,5394ab5de1e1a647_Human body_3-4,5394ab5de1e1a647_Human body_3-4_annotator511
Human hair,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,5394ab5de1e1a647.jpg,OpenImages,"[[252, 12, 129, 96]]",Person,UK,768,1024,annotator511,5394ab5de1e1a647_Human hair_1,5394ab5de1e1a647_Human hair_1_annotator511
Musical instrument,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,167e73349f96c0e2.jpg,OpenImages,"[[319, 433, 160, 109], [610, 136, 222, 222]]",Musical instrument,UK,1024,577,annotator511,167e73349f96c0e2_Musical instrument_0-1,167e73349f96c0e2_Musical instrument_0-1_annotator511
Object 0,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,118839.jpg,LVIS,"[[250, 181, 177, 178]]",Others,UK,640,425,annotator511,118839_Object 0_2,118839_Object 0_2_annotator511
Object 0,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,153710.jpg,LVIS,"[[0, 2, 476, 97]]",Others,UK,480,640,annotator511,153710_Object 0_0,153710_Object 0_0_annotator511
Person,"[0, 1, 1, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,5394ab5de1e1a647.jpg,OpenImages,"[[686, 449, 81, 483]]",Others,UK,768,1024,annotator511,5394ab5de1e1a647_Person_2,5394ab5de1e1a647_Person_2_annotator511
Table,"[0, 0, 1, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,5394ab5de1e1a647.jpg,OpenImages,"[[134, 448, 624, 576]]",Table,UK,768,1024,annotator511,5394ab5de1e1a647_Table_7,5394ab5de1e1a647_Table_7_annotator511
apron,"[0, 1, 0, 0, 1, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,102757.jpg,LVIS,"[[123, 154, 202, 269]]",Others,UK,640,427,annotator511,102757_apron_0,102757_apron_0_annotator511
bed,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,118839.jpg,LVIS,"[[0, 4, 636, 419]]",Home interior,UK,640,425,annotator511,118839_bed_0,118839_bed_0_annotator511
brassiere,"[1, 1, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,118839.jpg,LVIS,"[[297, 123, 48, 51]]",Others,UK,640,425,annotator511,118839_brassiere_1,118839_brassiere_1_annotator511
brassiere,"[1, 1, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,153710.jpg,LVIS,"[[182, 276, 109, 57]]",Others,UK,480,640,annotator511,153710_brassiere_1,153710_brassiere_1_annotator511
cone,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,171806.jpg,LVIS,"[[461, 233, 37, 58]]",Others,UK,640,480,annotator511,171806_cone_2,171806_cone_2_annotator511
identity,"[1, 1, 1, 0, 1, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,192a6c758bfbf180.jpg,OpenImages,"[[28, 28, 974, 410]]",Others,UK,1024,477,annotator511,192a6c758bfbf180_identity_0,192a6c758bfbf180_identity_0_annotator511
laptop_computer,"[1, 1, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,164453.jpg,LVIS,"[[25, 62, 177, 152]]",Screen,UK,500,281,annotator511,164453_laptop_computer_0,164453_laptop_computer_0_annotator511
license_plate,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,171806.jpg,LVIS,"[[481, 238, 4, 9], [594, 233, 11, 8]]",Vehicle Plate,UK,640,480,annotator511,171806_license_plate_0-1,171806_license_plate_0-1_annotator511
monitor_(computer_equipment) computer_monitor,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,Prolific,6,7,9,7,6,164453.jpg,LVIS,"[[244, 8, 87, 91], [33, 70, 97, 107]]",Screen,UK,500,281,annotator511,164453_monitor_(computer_equipment) computer_monitor_1-2,164453_monitor_(computer_equipment) computer_monitor_1-2_annotator511
