category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Human body,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,783915c2a1bdac3d.jpg,OpenImages,"[[475, 379, 91, 127]]",Person,Japan,1024,768,annotator149,783915c2a1bdac3d_Human body_1,783915c2a1bdac3d_Human body_1_annotator149
Medical equipment,"[0, 1, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,45156879c5dac37d.jpg,OpenImages,"[[0, 120, 769, 559]]",Others,Japan,1024,680,annotator149,45156879c5dac37d_Medical equipment_1,45156879c5dac37d_Medical equipment_1_annotator149
Object 0,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,149623.jpg,LVIS,"[[316, 23, 77, 70]]",Others,Japan,640,444,annotator149,149623_Object 0_1,149623_Object 0_1_annotator149
Office building,"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,45156879c5dac37d.jpg,OpenImages,"[[0, 0, 1024, 680]]",Place Identifier,Japan,1024,680,annotator149,45156879c5dac37d_Office building_2,45156879c5dac37d_Office building_2_annotator149
Person,"[1, 1, 1, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,45156879c5dac37d.jpg,OpenImages,"[[584, 223, 176, 227]]",Others,Japan,1024,680,annotator149,45156879c5dac37d_Person_0,45156879c5dac37d_Person_0_annotator149
Woman,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,783915c2a1bdac3d.jpg,OpenImages,"[[475, 380, 91, 124]]",Person,Japan,1024,768,annotator149,783915c2a1bdac3d_Woman_0,783915c2a1bdac3d_Woman_0_annotator149
dog,"[0, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,149623.jpg,LVIS,"[[131, 259, 65, 128]]",Pet,Japan,640,444,annotator149,149623_dog_0,149623_dog_0_annotator149
identity,"[0, 1, 1, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,1ef78414c8864ddd.jpg,OpenImages,"[[149, 48, 339, 530]]",Others,Japan,640,640,annotator149,1ef78414c8864ddd_identity_0,1ef78414c8864ddd_identity_0_annotator149
license_plate,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,115151.jpg,LVIS,"[[563, 61, 10, 7], [141, 206, 19, 32], [543, 44, 7, 6]]",Vehicle Plate,Japan,640,426,annotator149,115151_license_plate_0-1-2,115151_license_plate_0-1-2_annotator149
monitor_(computer_equipment) computer_monitor,"[0, 0, 0, 1, 1, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,172595.jpg,LVIS,"[[254, 33, 81, 66], [349, 19, 118, 143], [478, 1, 76, 96], [588, 6, 51, 96]]",Screen,Japan,640,360,annotator149,172595_monitor_(computer_equipment) computer_monitor_0-1-2-3,172595_monitor_(computer_equipment) computer_monitor_0-1-2-3_annotator149
passport,"[0, 0, 0, 0, 0, 1]",3,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",52,Female,3,CrowdWorks,6,9,5,8,6,82705.jpg,LVIS,"[[436, 4, 170, 103]]",Identity,Japan,640,480,annotator149,82705_passport_0,82705_passport_0_annotator149
