category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Bed,"[0, 1, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,0a6bc386b28f2aac.jpg,OpenImages,"[[186, 411, 546, 301], [385, 456, 628, 311]]",Home interior,Japan,1024,768,annotator171,0a6bc386b28f2aac_Bed_4-5,0a6bc386b28f2aac_Bed_4-5_annotator171
Building,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,5c0bed3c817bd403.jpg,OpenImages,"[[0, 0, 1024, 763]]",Others,Japan,1024,763,annotator171,5c0bed3c817bd403_Building_1,5c0bed3c817bd403_Building_1_annotator171
Canoe,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,e1bac7b81829ad6a.jpg,OpenImages,"[[220, 556, 177, 38], [392, 574, 166, 31]]",Others,Japan,997,1024,annotator171,e1bac7b81829ad6a_Canoe_2-3,e1bac7b81829ad6a_Canoe_2-3_annotator171
Chair,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,0a6bc386b28f2aac.jpg,OpenImages,"[[288, 311, 131, 174]]",Finger,Japan,1024,768,annotator171,0a6bc386b28f2aac_Chair_0,0a6bc386b28f2aac_Chair_0_annotator171
Clothing,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,010d9a7f0d2e0622.jpg,OpenImages,"[[262, 303, 296, 379]]",Clothing,Japan,1024,683,annotator171,010d9a7f0d2e0622_Clothing_5,010d9a7f0d2e0622_Clothing_5_annotator171
House,"[1, 1, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,0a6bc386b28f2aac.jpg,OpenImages,"[[0, 0, 1021, 765]]",Others,Japan,1024,768,annotator171,0a6bc386b28f2aac_House_2,0a6bc386b28f2aac_House_2_annotator171
Human arm,"[0, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,010d9a7f0d2e0622.jpg,OpenImages,"[[223, 350, 119, 332], [743, 388, 113, 293]]",Person,Japan,1024,683,annotator171,010d9a7f0d2e0622_Human arm_10-11,010d9a7f0d2e0622_Human arm_10-11_annotator171
Human body,"[1, 1, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,010d9a7f0d2e0622.jpg,OpenImages,"[[217, 131, 344, 547], [531, 148, 327, 531]]",Person,Japan,1024,683,annotator171,010d9a7f0d2e0622_Human body_6-7,010d9a7f0d2e0622_Human body_6-7_annotator171
Human face,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,010d9a7f0d2e0622.jpg,OpenImages,"[[373, 188, 119, 160], [593, 184, 107, 161]]",Person,Japan,1024,683,annotator171,010d9a7f0d2e0622_Human face_0-1,010d9a7f0d2e0622_Human face_0-1_annotator171
Human face,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,05c6fc62d2980f50.jpg,OpenImages,"[[132, 324, 411, 575]]",Person,Japan,683,1024,annotator171,05c6fc62d2980f50_Human face_0,05c6fc62d2980f50_Human face_0_annotator171
Human hair,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,010d9a7f0d2e0622.jpg,OpenImages,"[[348, 139, 161, 169], [530, 146, 261, 320]]",Person,Japan,1024,683,annotator171,010d9a7f0d2e0622_Human hair_2-3,010d9a7f0d2e0622_Human hair_2-3_annotator171
Human head,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,010d9a7f0d2e0622.jpg,OpenImages,"[[359, 139, 146, 216], [590, 176, 135, 170]]",Person,Japan,1024,683,annotator171,010d9a7f0d2e0622_Human head_8-9,010d9a7f0d2e0622_Human head_8-9_annotator171
Jeans,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,010d9a7f0d2e0622.jpg,OpenImages,"[[542, 338, 317, 344]]",Others,Japan,1024,683,annotator171,010d9a7f0d2e0622_Jeans_4,010d9a7f0d2e0622_Jeans_4_annotator171
Man,"[1, 1, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,05c6fc62d2980f50.jpg,OpenImages,"[[0, 12, 683, 1011]]",Person,Japan,683,1024,annotator171,05c6fc62d2980f50_Man_1,05c6fc62d2980f50_Man_1_annotator171
Nightstand,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,0a6bc386b28f2aac.jpg,OpenImages,"[[432, 409, 118, 47]]",Others,Japan,1024,768,annotator171,0a6bc386b28f2aac_Nightstand_1,0a6bc386b28f2aac_Nightstand_1_annotator171
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,139429.jpg,LVIS,"[[210, 92, 58, 55]]",Others,Japan,640,480,annotator171,139429_Object 0_14,139429_Object 0_14_annotator171
Skyscraper,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,4,CrowdWorks,3,5,5,8,5,5c0bed3c817bd403.jpg,OpenImages,"[[309, 0, 573, 518]]",Scenery,Japan,1024,763,annotator171,5c0bed3c817bd403_Skyscraper_0,5c0bed3c817bd403_Skyscraper_0_annotator171
