category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Manual Label,"[0, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,109591.jpg,LVIS,"[[106, 13, 89, 149]]",Others,UK,329,497,annotator522,109591_Manual Label_0,109591_Manual Label_0_annotator522
Object 0,"[1, 0, 1, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,126674.jpg,LVIS,"[[112, 183, 233, 101]]",Others,UK,640,308,annotator522,126674_Object 0_0,126674_Object 0_0_annotator522
Object 0,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,133113.jpg,LVIS,"[[50, 320, 94, 55]]",Others,UK,480,640,annotator522,133113_Object 0_7,133113_Object 0_7_annotator522
Person,"[1, 0, 1, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,1968c9cbabd1ebbd.jpg,OpenImages,"[[80, 120, 944, 625]]",Others,UK,1024,768,annotator522,1968c9cbabd1ebbd_Person_0,1968c9cbabd1ebbd_Person_0_annotator522
anklet,"[0, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,101401.jpg,LVIS,"[[221, 363, 30, 17]]",Others,UK,510,640,annotator522,101401_anklet_0,101401_anklet_0_annotator522
desk,"[1, 1, 1, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,155591.jpg,LVIS,"[[211, 204, 91, 64], [0, 209, 223, 84]]",Table,UK,500,375,annotator522,155591_desk_0-1,155591_desk_0-1_annotator522
person,"[1, 1, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,101401.jpg,LVIS,"[[72, 195, 334, 412]]",Person,UK,510,640,annotator522,101401_person_1,101401_person_1_annotator522
person,"[1, 1, 1, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,133113.jpg,LVIS,"[[464, 367, 14, 135], [115, 360, 13, 37], [99, 0, 380, 640], [401, 320, 49, 178], [98, 359, 23, 42], [80, 351, 21, 45], [4, 335, 26, 56]]",Person,UK,480,640,annotator522,133113_person_0-1-2-3-4-5-6,133113_person_0-1-2-3-4-5-6_annotator522
ring,"[1, 0, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,204767.jpg,LVIS,"[[317, 507, 7, 9]]",Accessory,UK,427,640,annotator522,204767_ring_6,204767_ring_6_annotator522
watch,"[1, 0, 1, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",23,Female,1,Prolific,5,8,7,7,8,204767.jpg,LVIS,"[[372, 287, 5, 3], [342, 467, 11, 29]]",Others,UK,427,640,annotator522,204767_watch_4-5,204767_watch_4-5_annotator522
