category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 1, 0, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,3476c411e42d86cf.jpg,OpenImages,"[[0, 0, 1024, 768]]",Others,Japan,1024,768,annotator10,3476c411e42d86cf_Building_0,3476c411e42d86cf_Building_0_annotator10
Clothing,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,208fcde7b90bcbf8.jpg,OpenImages,"[[0, 20, 160, 212], [182, 222, 523, 478], [984, 96, 38, 262]]",Clothing,Japan,1024,768,annotator10,208fcde7b90bcbf8_Clothing_2-3-4,208fcde7b90bcbf8_Clothing_2-3-4_annotator10
Clothing,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,34075a7a303487f9.jpg,OpenImages,"[[0, 34, 48, 120], [105, 3, 81, 186], [132, 33, 147, 275], [272, 19, 141, 127], [276, 279, 311, 223], [412, 25, 180, 371], [605, 210, 288, 193], [655, 28, 129, 190], [903, 0, 118, 103]]",Clothing,Japan,1024,678,annotator10,34075a7a303487f9_Clothing_2-3-4-5-6-7-8-9-10,34075a7a303487f9_Clothing_2-3-4-5-6-7-8-9-10_annotator10
Computer monitor,"[0, 1, 0, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,6cb95fd90d7c2bac.jpg,OpenImages,"[[152, 28, 800, 637]]",Screen,Japan,1024,683,annotator10,6cb95fd90d7c2bac_Computer monitor_8,6cb95fd90d7c2bac_Computer monitor_8_annotator10
Girl,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,6cb95fd90d7c2bac.jpg,OpenImages,"[[208, 155, 475, 392]]",Person,Japan,1024,683,annotator10,6cb95fd90d7c2bac_Girl_1,6cb95fd90d7c2bac_Girl_1_annotator10
Girl,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,208fcde7b90bcbf8.jpg,OpenImages,"[[160, 62, 752, 639]]",Person,Japan,1024,768,annotator10,208fcde7b90bcbf8_Girl_0,208fcde7b90bcbf8_Girl_0_annotator10
Human arm,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,208fcde7b90bcbf8.jpg,OpenImages,"[[190, 542, 119, 140], [355, 73, 104, 368], [915, 120, 108, 344]]",Person,Japan,1024,768,annotator10,208fcde7b90bcbf8_Human arm_10-11-12,208fcde7b90bcbf8_Human arm_10-11-12_annotator10
Human arm,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,34075a7a303487f9.jpg,OpenImages,"[[142, 0, 46, 40], [218, 0, 90, 73], [327, 281, 151, 165], [368, 4, 126, 163], [478, 279, 151, 172], [497, 0, 124, 129], [663, 202, 157, 144], [678, 0, 106, 111], [778, 219, 105, 139], [947, 0, 76, 76]]",Person,Japan,1024,678,annotator10,34075a7a303487f9_Human arm_19-20-21-22-23-24-25-26-27-28,34075a7a303487f9_Human arm_19-20-21-22-23-24-25-26-27-28_annotator10
Human body,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,6cb95fd90d7c2bac.jpg,OpenImages,"[[206, 154, 483, 392]]",Person,Japan,1024,683,annotator10,6cb95fd90d7c2bac_Human body_2,6cb95fd90d7c2bac_Human body_2_annotator10
Human body,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,208fcde7b90bcbf8.jpg,OpenImages,"[[153, 73, 766, 640], [920, 97, 104, 489]]",Person,Japan,1024,768,annotator10,208fcde7b90bcbf8_Human body_8-9,208fcde7b90bcbf8_Human body_8-9_annotator10
Human body,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,34075a7a303487f9.jpg,OpenImages,"[[0, 0, 1024, 511]]",Person,Japan,1024,678,annotator10,34075a7a303487f9_Human body_11,34075a7a303487f9_Human body_11_annotator10
Human eye,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,6cb95fd90d7c2bac.jpg,OpenImages,"[[330, 287, 155, 60], [579, 287, 92, 51]]",Person,Japan,1024,683,annotator10,6cb95fd90d7c2bac_Human eye_4-5,6cb95fd90d7c2bac_Human eye_4-5_annotator10
Human face,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,6cb95fd90d7c2bac.jpg,OpenImages,"[[261, 191, 425, 359]]",Person,Japan,1024,683,annotator10,6cb95fd90d7c2bac_Human face_0,6cb95fd90d7c2bac_Human face_0_annotator10
Human head,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,34075a7a303487f9.jpg,OpenImages,"[[269, 1, 51, 46], [300, 52, 60, 73], [371, 186, 132, 97], [425, 0, 69, 63], [646, 15, 49, 57], [724, 118, 84, 111], [902, 0, 43, 24]]",Person,Japan,1024,678,annotator10,34075a7a303487f9_Human head_12-13-14-15-16-17-18,34075a7a303487f9_Human head_12-13-14-15-16-17-18_annotator10
Human leg,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,208fcde7b90bcbf8.jpg,OpenImages,"[[438, 75, 187, 499], [491, 585, 424, 113]]",Person,Japan,1024,768,annotator10,208fcde7b90bcbf8_Human leg_6-7,208fcde7b90bcbf8_Human leg_6-7_annotator10
Person,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,208fcde7b90bcbf8.jpg,OpenImages,"[[918, 102, 105, 484]]",Others,Japan,1024,768,annotator10,208fcde7b90bcbf8_Person_1,208fcde7b90bcbf8_Person_1_annotator10
Person,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,34075a7a303487f9.jpg,OpenImages,"[[0, 0, 1024, 503]]",Others,Japan,1024,678,annotator10,34075a7a303487f9_Person_1,34075a7a303487f9_Person_1_annotator10
Person,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,3476c411e42d86cf.jpg,OpenImages,"[[243, 497, 44, 139], [304, 545, 81, 59], [590, 422, 54, 75], [611, 432, 32, 108]]",Others,Japan,1024,768,annotator10,3476c411e42d86cf_Person_1-2-3-4,3476c411e42d86cf_Person_1-2-3-4_annotator10
Picture frame,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,fdc078c7ab17bc53.jpg,OpenImages,"[[412, 412, 223, 223]]",Photo,Japan,1024,768,annotator10,fdc078c7ab17bc53_Picture frame_0,fdc078c7ab17bc53_Picture frame_0_annotator10
Woman,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,6cb95fd90d7c2bac.jpg,OpenImages,"[[208, 155, 477, 392]]",Person,Japan,1024,683,annotator10,6cb95fd90d7c2bac_Woman_6,6cb95fd90d7c2bac_Woman_6_annotator10
Woman,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,208fcde7b90bcbf8.jpg,OpenImages,"[[155, 19, 768, 689]]",Person,Japan,1024,768,annotator10,208fcde7b90bcbf8_Woman_5,208fcde7b90bcbf8_Woman_5_annotator10
Woman,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,34075a7a303487f9.jpg,OpenImages,"[[278, 184, 336, 335]]",Person,Japan,1024,678,annotator10,34075a7a303487f9_Woman_29,34075a7a303487f9_Woman_29_annotator10
cat,"[0, 1, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,171735.jpg,LVIS,"[[323, 168, 114, 62]]",Pet,Japan,480,640,annotator10,171735_cat_1,171735_cat_1_annotator10
painting,"[0, 1, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",35,Female,2,CrowdWorks,8,8,6,6,10,171735.jpg,LVIS,"[[218, 0, 237, 122]]",Others,Japan,480,640,annotator10,171735_painting_0,171735_painting_0_annotator10
