category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 0, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,601f47f5b112ecf9.jpg,OpenImages,"[[0, 0, 1024, 576]]",Others,Japan,1024,576,annotator97,601f47f5b112ecf9_Building_0,601f47f5b112ecf9_Building_0_annotator97
Dog,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,032fb8f4fc8e15e7.jpg,OpenImages,"[[44, 88, 633, 667]]",Pet,Japan,1024,768,annotator97,032fb8f4fc8e15e7_Dog_0,032fb8f4fc8e15e7_Dog_0_annotator97
Manual Label,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,12614.jpg,LVIS,"[[333, 52, 119, 142]]",Others,Japan,640,640,annotator97,12614_Manual Label_0,12614_Manual Label_0_annotator97
Manual Label,"[1, 1, 1, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,120778.jpg,LVIS,"[[10, 12, 99, 108]]",Others,Japan,480,640,annotator97,120778_Manual Label_0,120778_Manual Label_0_annotator97
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,12614.jpg,LVIS,"[[178, 86, 101, 122]]",Others,Japan,640,640,annotator97,12614_Object 0_3,12614_Object 0_3_annotator97
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,269788.jpg,LVIS,"[[449, 99, 78, 102]]",Others,Japan,640,522,annotator97,269788_Object 0_3,269788_Object 0_3_annotator97
Object 0,"[1, 1, 1, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,120778.jpg,LVIS,"[[223, 138, 89, 126]]",Others,Japan,480,640,annotator97,120778_Object 0_3,120778_Object 0_3_annotator97
bus_(vehicle),"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,138979.jpg,LVIS,"[[74, 87, 563, 305]]",Others,Japan,640,426,annotator97,138979_bus_(vehicle)_0,138979_bus_(vehicle)_0_annotator97
cat,"[0, 1, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,106389.jpg,LVIS,"[[89, 82, 144, 189]]",Pet,Japan,640,480,annotator97,106389_cat_0,106389_cat_0_annotator97
dress,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,12614.jpg,LVIS,"[[138, 268, 167, 371]]",Clothing,Japan,640,640,annotator97,12614_dress_2,12614_dress_2_annotator97
earring,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,12614.jpg,LVIS,"[[187, 164, 6, 12], [257, 162, 5, 12]]",Others,Japan,640,640,annotator97,12614_earring_4-5,12614_earring_4-5_annotator97
identity,"[1, 1, 0, 1, 0, 1]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,3,CrowdWorks,8,3,4,8,8,0ab9844e60a34f54.jpg,OpenImages,"[[985, 248, 3093, 3400]]",Others,Japan,1024,683,annotator97,0ab9844e60a34f54_identity_0,0ab9844e60a34f54_identity_0_annotator97
