category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Accordion,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,62e2f86f8228662b.jpg,OpenImages,"[[574, 232, 294, 328]]",Others,Japan,1024,768,annotator71,62e2f86f8228662b_Accordion_2,62e2f86f8228662b_Accordion_2_annotator71
Building,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,00f695485d605b32.jpg,OpenImages,"[[3, 0, 412, 409], [638, 260, 48, 67]]",Others,Japan,1024,768,annotator71,00f695485d605b32_Building_9-10,00f695485d605b32_Building_9-10_annotator71
Computer monitor,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,007f71665b0812a7.jpg,OpenImages,"[[0, 76, 278, 502], [0, 587, 49, 163], [51, 606, 121, 161], [331, 0, 692, 764]]",Screen,Japan,1024,768,annotator71,007f71665b0812a7_Computer monitor_0-1-2-3,007f71665b0812a7_Computer monitor_0-1-2-3_annotator71
Dog,"[0, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,015da7bf2a2f1c14.jpg,OpenImages,"[[91, 174, 864, 593]]",Pet,Japan,1024,768,annotator71,015da7bf2a2f1c14_Dog_0,015da7bf2a2f1c14_Dog_0_annotator71
House,"[0, 1, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,00f695485d605b32.jpg,OpenImages,"[[0, 0, 1024, 612]]",Others,Japan,1024,768,annotator71,00f695485d605b32_House_12,00f695485d605b32_House_12_annotator71
Musical keyboard,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,62e2f86f8228662b.jpg,OpenImages,"[[206, 483, 360, 139]]",Others,Japan,1024,768,annotator71,62e2f86f8228662b_Musical keyboard_1,62e2f86f8228662b_Musical keyboard_1_annotator71
Object 0,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,62e2f86f8228662b.jpg,OpenImages,"[[65, 54, 224, 327]]",Others,Japan,1024,768,annotator71,62e2f86f8228662b_Object 0_3,62e2f86f8228662b_Object 0_3_annotator71
Object 0,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,146190.jpg,LVIS,"[[245, 212, 102, 210]]",Others,Japan,640,423,annotator71,146190_Object 0_0,146190_Object 0_0_annotator71
Object 1,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,146190.jpg,LVIS,"[[238, 191, 88, 87]]",Others,Japan,640,423,annotator71,146190_Object 1_1,146190_Object 1_1_annotator71
Person,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",40,Male,1,CrowdWorks,4,5,5,7,5,62e2f86f8228662b.jpg,OpenImages,"[[460, 147, 404, 620]]",Others,Japan,1024,768,annotator71,62e2f86f8228662b_Person_0,62e2f86f8228662b_Person_0_annotator71
