category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Clothing,"[0, 0, 0, 0, 1, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,484dd70be82c3092.jpg,OpenImages,"[[308, 250, 409, 429]]",Clothing,Japan,1024,683,annotator168,484dd70be82c3092_Clothing_0,484dd70be82c3092_Clothing_0_annotator168
Human body,"[1, 0, 0, 1, 1, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,484dd70be82c3092.jpg,OpenImages,"[[305, 116, 469, 563]]",Person,Japan,1024,683,annotator168,484dd70be82c3092_Human body_1,484dd70be82c3092_Human body_1_annotator168
Man,"[1, 0, 0, 1, 1, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,484dd70be82c3092.jpg,OpenImages,"[[300, 111, 475, 568]]",Person,Japan,1024,683,annotator168,484dd70be82c3092_Man_4,484dd70be82c3092_Man_4_annotator168
Manual Label,"[0, 1, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,106123.jpg,LVIS,"[[1, 0, 636, 419]]",Others,Japan,640,423,annotator168,106123_Manual Label_0,106123_Manual Label_0_annotator168
Object 0,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,106123.jpg,LVIS,"[[375, 111, 128, 169]]",Others,Japan,640,423,annotator168,106123_Object 0_0,106123_Object 0_0_annotator168
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,20188.jpg,LVIS,"[[91, 28, 194, 193]]",Others,Japan,451,640,annotator168,20188_Object 0_2,20188_Object 0_2_annotator168
Object 1,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,106123.jpg,LVIS,"[[372, 124, 165, 327]]",Others,Japan,640,423,annotator168,106123_Object 1_1,106123_Object 1_1_annotator168
Person,"[1, 1, 1, 1, 1, 0]",5,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,06845739ca91dd3e.jpg,OpenImages,"[[126, 154, 457, 462], [418, 161, 144, 219], [569, 255, 93, 101], [626, 273, 87, 86], [702, 265, 58, 89], [836, 210, 187, 185], [845, 259, 60, 87], [886, 231, 75, 125]]",Others,Japan,1024,683,annotator168,06845739ca91dd3e_Person_0-1-2-3-4-5-6-7,06845739ca91dd3e_Person_0-1-2-3-4-5-6-7_annotator168
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,0c756c9366a8cb10.jpg,OpenImages,"[[225, 382, 28, 11], [635, 580, 121, 57]]",Vehicle Plate,Japan,1024,768,annotator168,0c756c9366a8cb10_Vehicle registration plate_4-5,0c756c9366a8cb10_Vehicle registration plate_4-5_annotator168
cake,"[1, 0, 0, 0, 0, 1]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",52,Male,1,CrowdWorks,5,7,5,9,6,104564.jpg,LVIS,"[[137, 20, 339, 336]]",Food,Japan,640,360,annotator168,104564_cake_0,104564_cake_0_annotator168
