category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Clothing,"[0, 0, 0, 1, 1, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,291f50e909f7872e.jpg,OpenImages,"[[22, 353, 741, 428]]",Clothing,Japan,764,1024,annotator41,291f50e909f7872e_Clothing_1,291f50e909f7872e_Clothing_1_annotator41
Clothing,"[0, 0, 1, 0, 1, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,70f4fa357528a5d3.jpg,OpenImages,"[[400, 244, 431, 438]]",Clothing,Japan,1024,683,annotator41,70f4fa357528a5d3_Clothing_9,70f4fa357528a5d3_Clothing_9_annotator41
Girl,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,4ad6955cadc6eafa.jpg,OpenImages,"[[220, 188, 312, 799]]",Person,Japan,681,1024,annotator41,4ad6955cadc6eafa_Girl_1,4ad6955cadc6eafa_Girl_1_annotator41
Human body,"[0, 0, 1, 1, 0, 0]",1,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,4ad6955cadc6eafa.jpg,OpenImages,"[[218, 188, 311, 796]]",Person,Japan,681,1024,annotator41,4ad6955cadc6eafa_Human body_2,4ad6955cadc6eafa_Human body_2_annotator41
Human body,"[0, 0, 1, 1, 1, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,291f50e909f7872e.jpg,OpenImages,"[[15, 65, 748, 712]]",Person,Japan,764,1024,annotator41,291f50e909f7872e_Human body_2,291f50e909f7872e_Human body_2_annotator41
Human face,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,291f50e909f7872e.jpg,OpenImages,"[[396, 108, 201, 274]]",Person,Japan,764,1024,annotator41,291f50e909f7872e_Human face_0,291f50e909f7872e_Human face_0_annotator41
Human foot,"[0, 0, 1, 1, 0, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,4ad6955cadc6eafa.jpg,OpenImages,"[[321, 904, 57, 43], [395, 903, 60, 45]]",Person,Japan,681,1024,annotator41,4ad6955cadc6eafa_Human foot_11-12,4ad6955cadc6eafa_Human foot_11-12_annotator41
Human hand,"[0, 0, 1, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,4ad6955cadc6eafa.jpg,OpenImages,"[[311, 521, 84, 63], [400, 538, 70, 72]]",Person,Japan,681,1024,annotator41,4ad6955cadc6eafa_Human hand_6-7,4ad6955cadc6eafa_Human hand_6-7_annotator41
Human head,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,291f50e909f7872e.jpg,OpenImages,"[[358, 67, 246, 319]]",Person,Japan,764,1024,annotator41,291f50e909f7872e_Human head_3,291f50e909f7872e_Human head_3_annotator41
Mammal,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Male,3,CrowdWorks,7,7,10,2,10,291f50e909f7872e.jpg,OpenImages,"[[20, 67, 741, 718]]",Others,Japan,764,1024,annotator41,291f50e909f7872e_Mammal_4,291f50e909f7872e_Mammal_4_annotator41
