category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,356ee35811299b3e.jpg,OpenImages,"[[1, 0, 761, 1022]]",Others,UK,768,1024,annotator466,356ee35811299b3e_Building_0,356ee35811299b3e_Building_0_annotator466
Manual Label,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,334813.jpg,LVIS,"[[1, 486, 396, 149]]",Others,UK,480,640,annotator466,334813_Manual Label_0,334813_Manual Label_0_annotator466
Object 0,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,117922.jpg,LVIS,"[[6, 35, 456, 373]]",Others,UK,640,532,annotator466,117922_Object 0_7,117922_Object 0_7_annotator466
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,334813.jpg,LVIS,"[[71, 117, 155, 154]]",Others,UK,480,640,annotator466,334813_Object 0_4,334813_Object 0_4_annotator466
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,140263.jpg,LVIS,"[[282, 123, 144, 192]]",Others,UK,428,640,annotator466,140263_Object 0_3,140263_Object 0_3_annotator466
Porch,"[0, 1, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",28,Male,2,Prolific,7,5,6,6,9,24c7ebbfb72cfd8b.jpg,OpenImages,"[[6, 534, 758, 486]]",Others,UK,768,1024,annotator466,24c7ebbfb72cfd8b_Porch_2,24c7ebbfb72cfd8b_Porch_2_annotator466
car_(automobile),"[1, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,116740.jpg,LVIS,"[[260, 465, 47, 30], [266, 469, 53, 42], [405, 461, 14, 12], [269, 470, 95, 79], [334, 465, 13, 5], [372, 465, 5, 6], [357, 461, 15, 10], [340, 468, 11, 3], [416, 457, 10, 15], [365, 464, 8, 8], [332, 466, 4, 4], [376, 462, 17, 10], [255, 453, 22, 36]]",Others,UK,427,640,annotator466,116740_car_(automobile)_0-1-2-3-4-5-6-7-8-9-10-11-12,116740_car_(automobile)_0-1-2-3-4-5-6-7-8-9-10-11-12_annotator466
car_(automobile),"[1, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,117922.jpg,LVIS,"[[550, 324, 35, 36], [0, 324, 61, 59], [563, 330, 57, 39], [581, 324, 20, 7], [543, 328, 9, 27], [528, 324, 5, 23], [531, 323, 28, 26]]",Others,UK,640,532,annotator466,117922_car_(automobile)_0-1-2-3-4-5-6,117922_car_(automobile)_0-1-2-3-4-5-6_annotator466
laptop_computer,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,334813.jpg,LVIS,"[[218, 293, 174, 140], [179, 338, 91, 42]]",Screen,UK,480,640,annotator466,334813_laptop_computer_2-3,334813_laptop_computer_2-3_annotator466
license_plate,"[1, 0, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,117922.jpg,LVIS,"[[595, 357, 9, 4], [36, 346, 9, 5]]",Vehicle Plate,UK,640,532,annotator466,117922_license_plate_8-9,117922_license_plate_8-9_annotator466
monitor_(computer_equipment) computer_monitor,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,334813.jpg,LVIS,"[[308, 294, 82, 126], [390, 175, 87, 177]]",Screen,UK,480,640,annotator466,334813_monitor_(computer_equipment) computer_monitor_0-1,334813_monitor_(computer_equipment) computer_monitor_0-1_annotator466
street_sign,"[0, 0, 0, 0, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",28,Male,2,Prolific,7,5,6,6,9,117922.jpg,LVIS,"[[280, 102, 166, 167], [582, 268, 29, 30], [294, 272, 135, 102], [591, 299, 12, 18]]",Others,UK,640,532,annotator466,117922_street_sign_12-13-14-15,117922_street_sign_12-13-14-15_annotator466
