category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,1bd688207325716e.jpg,OpenImages,"[[0, 0, 1022, 766], [123, 16, 302, 199]]",Others,UK,1024,768,annotator325,1bd688207325716e_Building_0-1,1bd688207325716e_Building_0-1_annotator325
Clothing,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,1bd688207325716e.jpg,OpenImages,"[[124, 137, 65, 72], [131, 507, 89, 112], [289, 39, 44, 105], [297, 457, 62, 81], [363, 116, 40, 73], [726, 150, 25, 83], [750, 475, 44, 51], [774, 97, 30, 97], [784, 185, 49, 46], [785, 486, 41, 54], [804, 113, 36, 35], [827, 518, 51, 31], [907, 121, 22, 113]]",Clothing,UK,1024,768,annotator325,1bd688207325716e_Clothing_15-16-17-18-19-20-21-22-23-24-25-26-27,1bd688207325716e_Clothing_15-16-17-18-19-20-21-22-23-24-25-26-27_annotator325
Desk,"[0, 1, 0, 0, 1, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,2995bebb788ad1ba.jpg,OpenImages,"[[249, 304, 57, 198], [294, 332, 284, 156]]",Others,UK,1024,768,annotator325,2995bebb788ad1ba_Desk_1-2,2995bebb788ad1ba_Desk_1-2_annotator325
Object 0,"[1, 1, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,034143ae71047bbc.jpg,OpenImages,"[[137, 374, 108, 77]]",Others,UK,768,1024,annotator325,034143ae71047bbc_Object 0_1,034143ae71047bbc_Object 0_1_annotator325
Office building,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,2995bebb788ad1ba.jpg,OpenImages,"[[0, 0, 1024, 768]]",Place Identifier,UK,1024,768,annotator325,2995bebb788ad1ba_Office building_3,2995bebb788ad1ba_Office building_3_annotator325
Person,"[0, 0, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,1bd688207325716e.jpg,OpenImages,"[[126, 104, 75, 107], [134, 476, 88, 142], [294, 19, 40, 142], [304, 444, 64, 97], [345, 100, 56, 88], [715, 427, 86, 105], [755, 452, 36, 78], [771, 88, 36, 108], [780, 169, 46, 72], [790, 460, 40, 81], [808, 100, 22, 57], [827, 467, 78, 81], [910, 97, 22, 131]]",Others,UK,1024,768,annotator325,1bd688207325716e_Person_2-3-4-5-6-7-8-9-10-11-12-13-14,1bd688207325716e_Person_2-3-4-5-6-7-8-9-10-11-12-13-14_annotator325
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,0170ea8e1a33375a.jpg,OpenImages,"[[0, 89, 22, 16], [593, 433, 146, 98], [924, 120, 43, 27]]",Vehicle Plate,UK,1024,683,annotator325,0170ea8e1a33375a_Vehicle registration plate_0-1-2,0170ea8e1a33375a_Vehicle registration plate_0-1-2_annotator325
identity,"[1, 1, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,034143ae71047bbc.jpg,OpenImages,"[[171, 107, 504, 997]]",Others,UK,768,1024,annotator325,034143ae71047bbc_identity_0,034143ae71047bbc_identity_0_annotator325
person,"[0, 0, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,15956.jpg,LVIS,"[[371, 139, 73, 197]]",Person,UK,640,480,annotator325,15956_person_0,15956_person_0_annotator325
spectacles,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,Female,1,Prolific,6,9,7,3,7,334609.jpg,LVIS,"[[180, 145, 39, 12]]",Others,UK,480,640,annotator325,334609_spectacles_0,334609_spectacles_0_annotator325
