category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Clothing,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[234, 344, 571, 417]]",Clothing,UK,1024,762,annotator505,115150a6ba4eb0ca_Clothing_5,115150a6ba4eb0ca_Clothing_5_annotator505
Glasses,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[398, 208, 202, 58]]",Accessory,UK,1024,762,annotator505,115150a6ba4eb0ca_Glasses_2,115150a6ba4eb0ca_Glasses_2_annotator505
Goggles,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[398, 210, 196, 54]]",Others,UK,1024,762,annotator505,115150a6ba4eb0ca_Goggles_11,115150a6ba4eb0ca_Goggles_11_annotator505
Human arm,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[228, 459, 138, 301], [700, 428, 103, 333]]",Person,UK,1024,762,annotator505,115150a6ba4eb0ca_Human arm_12-13,115150a6ba4eb0ca_Human arm_12-13_annotator505
Human body,"[0, 0, 0, 1, 0, 0]",5,"[0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0]",25,Male,2,Prolific,6,7,8,6,6,02c7385eedfe4f59.jpg,OpenImages,"[[0, 0, 1022, 178], [0, 19, 179, 412], [130, 0, 328, 371], [181, 22, 279, 660], [465, 10, 266, 672], [695, 0, 196, 683], [794, 0, 228, 683]]",Person,UK,1024,685,annotator505,02c7385eedfe4f59_Human body_5-6-7-8-9-10-11,02c7385eedfe4f59_Human body_5-6-7-8-9-10-11_annotator505
Human body,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[226, 65, 578, 695]]",Person,UK,1024,762,annotator505,115150a6ba4eb0ca_Human body_6,115150a6ba4eb0ca_Human body_6_annotator505
Human ear,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[416, 278, 11, 12], [582, 210, 39, 82]]",Person,UK,1024,762,annotator505,115150a6ba4eb0ca_Human ear_8-9,115150a6ba4eb0ca_Human ear_8-9_annotator505
Human face,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[417, 130, 175, 250]]",Person,UK,1024,762,annotator505,115150a6ba4eb0ca_Human face_0,115150a6ba4eb0ca_Human face_0_annotator505
Human hair,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[401, 66, 218, 184]]",Person,UK,1024,762,annotator505,115150a6ba4eb0ca_Human hair_1,115150a6ba4eb0ca_Human hair_1_annotator505
Human head,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,7,8,6,6,115150a6ba4eb0ca.jpg,OpenImages,"[[397, 65, 229, 317]]",Person,UK,1024,762,annotator505,115150a6ba4eb0ca_Human head_7,115150a6ba4eb0ca_Human head_7_annotator505
